province_code,forecast_year,forecast_month,rainfall_mm,n_runs,province,region_en,season,quarter
43,2025,2,1.2286649857416667,6,หนองคาย,Northeast,Cool/Dry,Q1
44,2025,2,3.1708148022913334,6,มหาสารคาม,Northeast,Cool/Dry,Q1
45,2025,2,2.103718376589,6,ร้อยเอ็ด,Northeast,Cool/Dry,Q1
46,2025,2,2.4563214126666666,6,กาฬสินธุ์,Northeast,Cool/Dry,Q1
47,2025,2,2.4431497953333334,6,สกลนคร,Northeast,Cool/Dry,Q1
48,2025,2,2.010203428,6,นครพนม,Northeast,Cool/Dry,Q1
49,2025,2,1.2359052848716667,6,มุกดาหาร,Northeast,Cool/Dry,Q1
50,2025,2,13.761741307366668,6,เชียงใหม่,North,Cool/Dry,Q1
51,2025,2,7.068023338500001,6,ลำพูน,North,Cool/Dry,Q1
52,2025,2,6.379154738666667,6,ลำปาง,North,Cool/Dry,Q1
53,2025,2,2.83738770795,6,อุตรดิตถ์,North,Cool/Dry,Q1
54,2025,2,6.3878781288,6,แพร่,North,Cool/Dry,Q1
55,2025,2,1.5741328727233335,6,น่าน,North,Cool/Dry,Q1
56,2025,2,5.363622289066666,6,พะเยา,North,Cool/Dry,Q1
57,2025,2,7.313500183233334,6,เชียงราย,North,Cool/Dry,Q1
58,2025,2,11.821010084133334,6,แม่ฮ่องสอน,North,Cool/Dry,Q1
60,2025,2,19.106051894633335,6,นครสวรรค์,Central,Cool/Dry,Q1
61,2025,2,25.645679350033333,6,อุทัยธานี,Central,Cool/Dry,Q1
62,2025,2,6.019233619333334,6,กำแพงเพชร,North,Cool/Dry,Q1
63,2025,2,8.144245526366667,6,ตาก,North,Cool/Dry,Q1
64,2025,2,1.9239022231533334,6,สุโขทัย,North,Cool/Dry,Q1
65,2025,2,2.9495792044400004,6,พิษณุโลก,North,Cool/Dry,Q1
66,2025,2,7.312716896293334,6,พิจิตร,North,Cool/Dry,Q1
67,2025,2,11.988052977863333,6,เพชรบูรณ์,North,Cool/Dry,Q1
70,2025,2,6.932252228433334,6,ราชบุรี,Central,Cool/Dry,Q1
71,2025,2,24.264266106999997,6,กาญจนบุรี,Central,Cool/Dry,Q1
72,2025,2,22.1466644652,6,สุพรรณบุรี,Central,Cool/Dry,Q1
73,2025,2,11.508024974133333,6,นครปฐม,Central,Cool/Dry,Q1
74,2025,2,13.909396019,6,สมุทรสาคร,Central,Cool/Dry,Q1
75,2025,2,6.250057982033333,6,สมุทรสงคราม,Central,Cool/Dry,Q1
76,2025,2,10.789148823,6,เพชรบุรี,South,Cool/Dry,Q1
77,2025,2,32.42260625576667,6,ประจวบคีรีขันธ์,South,Cool/Dry,Q1
80,2025,2,148.3215557356667,6,นครศรีธรรมราช,South,Cool/Dry,Q1
81,2025,2,35.432477317499995,6,กระบี่,South,Cool/Dry,Q1
82,2025,2,35.14984988956667,6,พังงา,South,Cool/Dry,Q1
83,2025,2,29.983906532766667,6,ภูเก็ต,South,Cool/Dry,Q1
84,2025,2,90.63448370066665,6,สุราษฎร์ธานี,South,Cool/Dry,Q1
85,2025,2,82.04320763633334,6,ระนอง,South,Cool/Dry,Q1
86,2025,2,125.71941310300001,6,ชุมพร,South,Cool/Dry,Q1
90,2025,2,103.49268480933334,6,สงขลา,South,Cool/Dry,Q1
91,2025,2,61.092991641333334,6,สตูล,South,Cool/Dry,Q1
92,2025,2,61.58229709933334,6,ตรัง,South,Cool/Dry,Q1
93,2025,2,156.00164293266667,6,พัทลุง,South,Cool/Dry,Q1
94,2025,2,120.935924953,6,ปัตตานี,South,Cool/Dry,Q1
95,2025,2,118.76172746833333,6,ยะลา,South,Cool/Dry,Q1
96,2025,2,160.34454051766667,6,นราธิวาส,South,Cool/Dry,Q1
10,2025,3,37.58388846885,6,กรุงเทพมหานคร,Central,Hot,Q1
11,2025,3,33.9734688669,6,สมุทรปราการ,Central,Hot,Q1
12,2025,3,42.82926830725,6,นนทบุรี,Central,Hot,Q1
13,2025,3,51.938268925699994,6,ปทุมธานี,Central,Hot,Q1
14,2025,3,59.4691877889,6,พระนครศรีอยุธยา,Central,Hot,Q1
15,2025,3,72.48197009045,6,อ่างทอง,Central,Hot,Q1
16,2025,3,53.3200045844,6,ลพบุรี,Central,Hot,Q1
17,2025,3,52.8331052176,6,สิงห์บุรี,Central,Hot,Q1
18,2025,3,45.53923274715,6,ชัยนาท,Central,Hot,Q1
19,2025,3,62.74292912745,6,สระบุรี,Central,Hot,Q1
20,2025,3,66.06170080775,6,ชลบุรี,East,Hot,Q1
21,2025,3,93.66260901150001,6,ระยอง,East,Hot,Q1
22,2025,3,105.69789840520001,6,จันทบุรี,East,Hot,Q1
23,2025,3,124.134917413,6,ตราด,East,Hot,Q1
24,2025,3,78.9899965476,6,ฉะเชิงเทรา,East,Hot,Q1
25,2025,3,92.55337816605,6,ปราจีนบุรี,East,Hot,Q1
26,2025,3,73.80853518935,6,นครนายก,East,Hot,Q1
27,2025,3,101.05752365299999,6,สระแก้ว,East,Hot,Q1
30,2025,3,73.5459664814,6,นครราชสีมา,Northeast,Hot,Q1
31,2025,3,71.30406726950001,6,บุรีรัมย์,Northeast,Hot,Q1
32,2025,3,66.676067562,6,สุรินทร์,Northeast,Hot,Q1
33,2025,3,58.771927613,6,ศรีสะเกษ,Northeast,Hot,Q1
34,2025,3,48.359014826599996,6,อุบลราชธานี,Northeast,Hot,Q1
35,2025,3,46.88517651145,6,ยโสธร,Northeast,Hot,Q1
36,2025,3,48.22154902010001,6,ชัยภูมิ,Northeast,Hot,Q1
37,2025,3,40.66012507074999,6,อำนาจเจริญ,Northeast,Hot,Q1
38,2025,3,50.661174464,6,บึงกาฬ,Northeast,Hot,Q1
39,2025,3,53.07562089575,6,หนองบัวลำภู,Northeast,Hot,Q1
40,2025,3,55.14729156285,6,ขอนแก่น,Northeast,Hot,Q1
41,2025,3,61.04015930475,6,อุดรธานี,Northeast,Hot,Q1
42,2025,3,40.6051632786,6,เลย,Northeast,Hot,Q1
43,2025,3,40.406527529099996,6,หนองคาย,Northeast,Hot,Q1
44,2025,3,68.67211607040001,6,มหาสารคาม,Northeast,Hot,Q1
45,2025,3,56.4955594225,6,ร้อยเอ็ด,Northeast,Hot,Q1
46,2025,3,60.22497945695,6,กาฬสินธุ์,Northeast,Hot,Q1
47,2025,3,53.28501173909999,6,สกลนคร,Northeast,Hot,Q1
48,2025,3,50.316901302750004,6,นครพนม,Northeast,Hot,Q1
49,2025,3,29.355960147900003,6,มุกดาหาร,Northeast,Hot,Q1
50,2025,3,23.71061274955,6,เชียงใหม่,North,Hot,Q1
51,2025,3,33.94519985125,6,ลำพูน,North,Hot,Q1
52,2025,3,34.728363112800004,6,ลำปาง,North,Hot,Q1
53,2025,3,35.410133707549996,6,อุตรดิตถ์,North,Hot,Q1
54,2025,3,38.384246739,6,แพร่,North,Hot,Q1
55,2025,3,43.10571399395,6,น่าน,North,Hot,Q1
56,2025,3,33.9616434712,6,พะเยา,North,Hot,Q1
57,2025,3,32.599005445699994,6,เชียงราย,North,Hot,Q1
58,2025,3,13.31957049845,6,แม่ฮ่องสอน,North,Hot,Q1
60,2025,3,40.19431040915,6,นครสวรรค์,Central,Hot,Q1
61,2025,3,49.608439566849995,6,อุทัยธานี,Central,Hot,Q1
62,2025,3,38.593393924000004,6,กำแพงเพชร,North,Hot,Q1
63,2025,3,34.54314867765,6,ตาก,North,Hot,Q1
64,2025,3,31.59262088395,6,สุโขทัย,North,Hot,Q1
65,2025,3,25.576257933500003,6,พิษณุโลก,North,Hot,Q1
66,2025,3,28.51740959625,6,พิจิตร,North,Hot,Q1
67,2025,3,37.8044648141,6,เพชรบูรณ์,North,Hot,Q1
70,2025,3,56.08396698075,6,ราชบุรี,Central,Hot,Q1
71,2025,3,74.41627378975001,6,กาญจนบุรี,Central,Hot,Q1
72,2025,3,79.59388929765,6,สุพรรณบุรี,Central,Hot,Q1
73,2025,3,35.25126327655,6,นครปฐม,Central,Hot,Q1
74,2025,3,33.1034301475,6,สมุทรสาคร,Central,Hot,Q1
75,2025,3,33.137826062449996,6,สมุทรสงคราม,Central,Hot,Q1
76,2025,3,51.458658037199996,6,เพชรบุรี,South,Hot,Q1
77,2025,3,59.54536664330001,6,ประจวบคีรีขันธ์,South,Hot,Q1
80,2025,3,77.9233195615,6,นครศรีธรรมราช,South,Hot,Q1
81,2025,3,137.70407869250002,6,กระบี่,South,Hot,Q1
82,2025,3,135.3974664395,6,พังงา,South,Hot,Q1
83,2025,3,116.58978528850001,6,ภูเก็ต,South,Hot,Q1
84,2025,3,81.0102900735,6,สุราษฎร์ธานี,South,Hot,Q1
85,2025,3,100.70901781250001,6,ระนอง,South,Hot,Q1
86,2025,3,67.81162017474999,6,ชุมพร,South,Hot,Q1
90,2025,3,78.944534167,6,สงขลา,South,Hot,Q1
91,2025,3,90.7139406535,6,สตูล,South,Hot,Q1
92,2025,3,107.78519989,6,ตรัง,South,Hot,Q1
93,2025,3,60.846252792150004,6,พัทลุง,South,Hot,Q1
94,2025,3,52.4702362323,6,ปัตตานี,South,Hot,Q1
95,2025,3,68.7437770912,6,ยะลา,South,Hot,Q1
96,2025,3,91.997852111,6,นราธิวาส,South,Hot,Q1
10,2025,4,199.00415325666665,6,กรุงเทพมหานคร,Central,Hot,Q2
11,2025,4,195.870216162,6,สมุทรปราการ,Central,Hot,Q2
12,2025,4,204.93561593200002,6,นนทบุรี,Central,Hot,Q2
13,2025,4,229.26301792933336,6,ปทุมธานี,Central,Hot,Q2
14,2025,4,205.46005472333331,6,พระนครศรีอยุธยา,Central,Hot,Q2
15,2025,4,188.93258910999998,6,อ่างทอง,Central,Hot,Q2
16,2025,4,176.713363272,6,ลพบุรี,Central,Hot,Q2
17,2025,4,196.71999541066668,6,สิงห์บุรี,Central,Hot,Q2
18,2025,4,205.71872200733333,6,ชัยนาท,Central,Hot,Q2
19,2025,4,188.14611381400002,6,สระบุรี,Central,Hot,Q2
20,2025,4,182.304354496,6,ชลบุรี,East,Hot,Q2
21,2025,4,184.12581877066668,6,ระยอง,East,Hot,Q2
22,2025,4,307.6923428713333,6,จันทบุรี,East,Hot,Q2
23,2025,4,348.1795484913334,6,ตราด,East,Hot,Q2
24,2025,4,227.10038319933335,6,ฉะเชิงเทรา,East,Hot,Q2
25,2025,4,199.832060856,6,ปราจีนบุรี,East,Hot,Q2
26,2025,4,221.903826226,6,นครนายก,East,Hot,Q2
27,2025,4,160.812873124,6,สระแก้ว,East,Hot,Q2
30,2025,4,147.15188286333333,6,นครราชสีมา,Northeast,Hot,Q2
31,2025,4,147.24330202,6,บุรีรัมย์,Northeast,Hot,Q2
32,2025,4,171.47770061533333,6,สุรินทร์,Northeast,Hot,Q2
33,2025,4,126.98070544933334,6,ศรีสะเกษ,Northeast,Hot,Q2
34,2025,4,109.31220062066666,6,อุบลราชธานี,Northeast,Hot,Q2
35,2025,4,118.033995952,6,ยโสธร,Northeast,Hot,Q2
36,2025,4,134.91259292866667,6,ชัยภูมิ,Northeast,Hot,Q2
37,2025,4,117.55778592466667,6,อำนาจเจริญ,Northeast,Hot,Q2
38,2025,4,148.94185868666668,6,บึงกาฬ,Northeast,Hot,Q2
39,2025,4,166.01256967466668,6,หนองบัวลำภู,Northeast,Hot,Q2
40,2025,4,138.037502618,6,ขอนแก่น,Northeast,Hot,Q2
41,2025,4,193.82780655733333,6,อุดรธานี,Northeast,Hot,Q2
42,2025,4,133.53399504066667,6,เลย,Northeast,Hot,Q2
43,2025,4,200.9776179193333,6,หนองคาย,Northeast,Hot,Q2
44,2025,4,122.59235684600002,6,มหาสารคาม,Northeast,Hot,Q2
45,2025,4,115.34881309866667,6,ร้อยเอ็ด,Northeast,Hot,Q2
46,2025,4,96.15474120326667,6,กาฬสินธุ์,Northeast,Hot,Q2
47,2025,4,115.606925492,6,สกลนคร,Northeast,Hot,Q2
48,2025,4,103.38505893086666,6,นครพนม,Northeast,Hot,Q2
49,2025,4,121.15414185520001,6,มุกดาหาร,Northeast,Hot,Q2
50,2025,4,89.77402633806666,6,เชียงใหม่,North,Hot,Q2
51,2025,4,110.78827842533333,6,ลำพูน,North,Hot,Q2
52,2025,4,147.14348576400002,6,ลำปาง,North,Hot,Q2
53,2025,4,144.42248059733333,6,อุตรดิตถ์,North,Hot,Q2
54,2025,4,146.72847426866667,6,แพร่,North,Hot,Q2
55,2025,4,144.88442026866667,6,น่าน,North,Hot,Q2
56,2025,4,163.53699702999998,6,พะเยา,North,Hot,Q2
57,2025,4,114.47836639533334,6,เชียงราย,North,Hot,Q2
58,2025,4,103.95999482933333,6,แม่ฮ่องสอน,North,Hot,Q2
60,2025,4,135.05071381733333,6,นครสวรรค์,Central,Hot,Q2
61,2025,4,166.58582460933334,6,อุทัยธานี,Central,Hot,Q2
62,2025,4,83.2670958918,6,กำแพงเพชร,North,Hot,Q2
63,2025,4,114.082752718,6,ตาก,North,Hot,Q2
64,2025,4,98.15887872666667,6,สุโขทัย,North,Hot,Q2
65,2025,4,117.78528852266668,6,พิษณุโลก,North,Hot,Q2
66,2025,4,135.51600735133334,6,พิจิตร,North,Hot,Q2
67,2025,4,120.87578717533331,6,เพชรบูรณ์,North,Hot,Q2
70,2025,4,164.549543768,6,ราชบุรี,Central,Hot,Q2
71,2025,4,211.82649111933335,6,กาญจนบุรี,Central,Hot,Q2
72,2025,4,195.22675271266667,6,สุพรรณบุรี,Central,Hot,Q2
73,2025,4,185.718144294,6,นครปฐม,Central,Hot,Q2
74,2025,4,176.84944223866668,6,สมุทรสาคร,Central,Hot,Q2
75,2025,4,149.06113035733333,6,สมุทรสงคราม,Central,Hot,Q2
76,2025,4,99.58527118846666,6,เพชรบุรี,South,Hot,Q2
77,2025,4,97.52315081266666,6,ประจวบคีรีขันธ์,South,Hot,Q2
80,2025,4,156.96157670133334,6,นครศรีธรรมราช,South,Hot,Q2
81,2025,4,203.60080653066666,6,กระบี่,South,Hot,Q2
82,2025,4,355.388286254,6,พังงา,South,Hot,Q2
83,2025,4,259.4258600493333,6,ภูเก็ต,South,Hot,Q2
84,2025,4,194.56705207466666,6,สุราษฎร์ธานี,South,Hot,Q2
85,2025,4,343.8553820326667,6,ระนอง,South,Hot,Q2
86,2025,4,210.548594512,6,ชุมพร,South,Hot,Q2
90,2025,4,142.43619410933334,6,สงขลา,South,Hot,Q2
91,2025,4,154.94576667,6,สตูล,South,Hot,Q2
92,2025,4,157.44629570133333,6,ตรัง,South,Hot,Q2
93,2025,4,131.21765248333335,6,พัทลุง,South,Hot,Q2
94,2025,4,180.63307438333334,6,ปัตตานี,South,Hot,Q2
95,2025,4,160.98720957600003,6,ยะลา,South,Hot,Q2
96,2025,4,186.0341902353333,6,นราธิวาส,South,Hot,Q2
10,2025,5,365.9262210458333,6,กรุงเทพมหานคร,Central,Hot,Q2
11,2025,5,319.74778010333335,6,สมุทรปราการ,Central,Hot,Q2
12,2025,5,369.0198025783334,6,นนทบุรี,Central,Hot,Q2
13,2025,5,383.88344283250007,6,ปทุมธานี,Central,Hot,Q2
14,2025,5,306.33544660083334,6,พระนครศรีอยุธยา,Central,Hot,Q2
15,2025,5,251.95282184250001,6,อ่างทอง,Central,Hot,Q2
16,2025,5,214.90597792583333,6,ลพบุรี,Central,Hot,Q2
17,2025,5,293.4315343775,6,สิงห์บุรี,Central,Hot,Q2
18,2025,5,322.1416421216666,6,ชัยนาท,Central,Hot,Q2
19,2025,5,233.72118135999997,6,สระบุรี,Central,Hot,Q2
20,2025,5,231.3142971525,6,ชลบุรี,East,Hot,Q2
21,2025,5,258.99066314333334,6,ระยอง,East,Hot,Q2
22,2025,5,371.95794997333337,6,จันทบุรี,East,Hot,Q2
23,2025,5,443.9863614866667,6,ตราด,East,Hot,Q2
24,2025,5,212.51765499916667,6,ฉะเชิงเทรา,East,Hot,Q2
25,2025,5,195.14804368666668,6,ปราจีนบุรี,East,Hot,Q2
26,2025,5,262.47658559666667,6,นครนายก,East,Hot,Q2
27,2025,5,227.38513005083334,6,สระแก้ว,East,Hot,Q2
30,2025,5,175.5672747141667,6,นครราชสีมา,Northeast,Hot,Q2
31,2025,5,185.83107962333335,6,บุรีรัมย์,Northeast,Hot,Q2
32,2025,5,165.47764715999998,6,สุรินทร์,Northeast,Hot,Q2
33,2025,5,186.05711362666668,6,ศรีสะเกษ,Northeast,Hot,Q2
34,2025,5,262.0112652391667,6,อุบลราชธานี,Northeast,Hot,Q2
35,2025,5,243.53640165833335,6,ยโสธร,Northeast,Hot,Q2
36,2025,5,171.67914345416668,6,ชัยภูมิ,Northeast,Hot,Q2
37,2025,5,268.29999379916666,6,อำนาจเจริญ,Northeast,Hot,Q2
38,2025,5,332.1318995633333,6,บึงกาฬ,Northeast,Hot,Q2
39,2025,5,241.58995606166664,6,หนองบัวลำภู,Northeast,Hot,Q2
40,2025,5,227.4895760825,6,ขอนแก่น,Northeast,Hot,Q2
41,2025,5,242.83026898333333,6,อุดรธานี,Northeast,Hot,Q2
42,2025,5,253.87737073333332,6,เลย,Northeast,Hot,Q2
43,2025,5,322.4536097166667,6,หนองคาย,Northeast,Hot,Q2
44,2025,5,234.36573269250002,6,มหาสารคาม,Northeast,Hot,Q2
45,2025,5,229.85588069916665,6,ร้อยเอ็ด,Northeast,Hot,Q2
46,2025,5,262.6116849366667,6,กาฬสินธุ์,Northeast,Hot,Q2
47,2025,5,315.32497083666664,6,สกลนคร,Northeast,Hot,Q2
48,2025,5,367.43221070416666,6,นครพนม,Northeast,Hot,Q2
49,2025,5,314.58434891666667,6,มุกดาหาร,Northeast,Hot,Q2
50,2025,5,253.51086320916662,6,เชียงใหม่,North,Hot,Q2
51,2025,5,230.95302081,6,ลำพูน,North,Hot,Q2
52,2025,5,203.96029780583333,6,ลำปาง,North,Hot,Q2
53,2025,5,316.55352969083333,6,อุตรดิตถ์,North,Hot,Q2
54,2025,5,176.0329705516667,6,แพร่,North,Hot,Q2
55,2025,5,160.0148363425,6,น่าน,North,Hot,Q2
56,2025,5,180.26355952666665,6,พะเยา,North,Hot,Q2
57,2025,5,213.9671557733333,6,เชียงราย,North,Hot,Q2
58,2025,5,230.316029375,6,แม่ฮ่องสอน,North,Hot,Q2
60,2025,5,284.99772733000003,6,นครสวรรค์,Central,Hot,Q2
61,2025,5,267.2141692558334,6,อุทัยธานี,Central,Hot,Q2
62,2025,5,296.51294594083333,6,กำแพงเพชร,North,Hot,Q2
63,2025,5,277.25566197666666,6,ตาก,North,Hot,Q2
64,2025,5,367.68826491000004,6,สุโขทัย,North,Hot,Q2
65,2025,5,272.59112283583335,6,พิษณุโลก,North,Hot,Q2
66,2025,5,256.81279626833333,6,พิจิตร,North,Hot,Q2
67,2025,5,209.07118044333333,6,เพชรบูรณ์,North,Hot,Q2
70,2025,5,223.53530771916667,6,ราชบุรี,Central,Hot,Q2
71,2025,5,209.85293780749998,6,กาญจนบุรี,Central,Hot,Q2
72,2025,5,212.73500871916667,6,สุพรรณบุรี,Central,Hot,Q2
73,2025,5,249.35027001499998,6,นครปฐม,Central,Hot,Q2
74,2025,5,307.42583210416666,6,สมุทรสาคร,Central,Hot,Q2
75,2025,5,246.40410618083334,6,สมุทรสงคราม,Central,Hot,Q2
76,2025,5,192.43509633833332,6,เพชรบุรี,South,Hot,Q2
77,2025,5,174.78206366833334,6,ประจวบคีรีขันธ์,South,Hot,Q2
80,2025,5,186.775896625,6,นครศรีธรรมราช,South,Hot,Q2
81,2025,5,177.92119449749998,6,กระบี่,South,Hot,Q2
82,2025,5,312.10279148083333,6,พังงา,South,Hot,Q2
83,2025,5,208.98693440416665,6,ภูเก็ต,South,Hot,Q2
84,2025,5,205.41593931583336,6,สุราษฎร์ธานี,South,Hot,Q2
85,2025,5,352.50958527333336,6,ระนอง,South,Hot,Q2
86,2025,5,211.97758424333333,6,ชุมพร,South,Hot,Q2
90,2025,5,177.21181671333332,6,สงขลา,South,Hot,Q2
91,2025,5,223.75636905750002,6,สตูล,South,Hot,Q2
92,2025,5,210.83436422416665,6,ตรัง,South,Hot,Q2
93,2025,5,199.1988862275,6,พัทลุง,South,Hot,Q2
94,2025,5,169.66005791,6,ปัตตานี,South,Hot,Q2
95,2025,5,183.87512701833336,6,ยะลา,South,Hot,Q2
96,2025,5,173.20984448166666,6,นราธิวาส,South,Hot,Q2
10,2025,6,107.407020586,6,กรุงเทพมหานคร,Central,Rainy/Monsoon,Q2
11,2025,6,90.4079287867,6,สมุทรปราการ,Central,Rainy/Monsoon,Q2
12,2025,6,120.236960592,6,นนทบุรี,Central,Rainy/Monsoon,Q2
13,2025,6,141.972468451,6,ปทุมธานี,Central,Rainy/Monsoon,Q2
14,2025,6,128.184516531,6,พระนครศรีอยุธยา,Central,Rainy/Monsoon,Q2
15,2025,6,98.61931418900001,6,อ่างทอง,Central,Rainy/Monsoon,Q2
16,2025,6,90.3550541197,6,ลพบุรี,Central,Rainy/Monsoon,Q2
17,2025,6,79.626714591,6,สิงห์บุรี,Central,Rainy/Monsoon,Q2
18,2025,6,79.5253871746,6,ชัยนาท,Central,Rainy/Monsoon,Q2
19,2025,6,100.956570256,6,สระบุรี,Central,Rainy/Monsoon,Q2
20,2025,6,87.2832418116,6,ชลบุรี,East,Rainy/Monsoon,Q2
21,2025,6,138.028193995,6,ระยอง,East,Rainy/Monsoon,Q2
22,2025,6,305.424255869,6,จันทบุรี,East,Rainy/Monsoon,Q2
23,2025,6,420.210016652,6,ตราด,East,Rainy/Monsoon,Q2
24,2025,6,135.736190652,6,ฉะเชิงเทรา,East,Rainy/Monsoon,Q2
25,2025,6,185.888299515,6,ปราจีนบุรี,East,Rainy/Monsoon,Q2
26,2025,6,183.514520113,6,นครนายก,East,Rainy/Monsoon,Q2
27,2025,6,253.199905404,6,สระแก้ว,East,Rainy/Monsoon,Q2
30,2025,6,148.96803256,6,นครราชสีมา,Northeast,Rainy/Monsoon,Q2
