province_code,province,region_en,forecast_year,forecast_month,season,quarter,n_tambon,n_flood,n_flash,share_flood,share_flash,share_atrisk
30,นครราชสีมา,Northeast,2024,12,Cool/Dry,Q4,285,0,0,0.0,0.0,0.0
31,บุรีรัมย์,Northeast,2024,12,Cool/Dry,Q4,189,0,0,0.0,0.0,0.0
32,สุรินทร์,Northeast,2024,12,Cool/Dry,Q4,159,0,0,0.0,0.0,0.0
33,ศรีสะเกษ,Northeast,2024,12,Cool/Dry,Q4,205,0,0,0.0,0.0,0.0
34,อุบลราชธานี,Northeast,2024,12,Cool/Dry,Q4,218,0,0,0.0,0.0,0.0
35,ยโสธร,Northeast,2024,12,Cool/Dry,Q4,79,0,0,0.0,0.0,0.0
36,ชัยภูมิ,Northeast,2024,12,Cool/Dry,Q4,124,0,0,0.0,0.0,0.0
37,อำนาจเจริญ,Northeast,2024,12,Cool/Dry,Q4,56,0,0,0.0,0.0,0.0
38,บึงกาฬ,Northeast,2024,12,Cool/Dry,Q4,53,0,0,0.0,0.0,0.0
39,หนองบัวลำภู,Northeast,2024,12,Cool/Dry,Q4,59,0,0,0.0,0.0,0.0
40,ขอนแก่น,Northeast,2024,12,Cool/Dry,Q4,200,0,0,0.0,0.0,0.0
41,อุดรธานี,Northeast,2024,12,Cool/Dry,Q4,155,0,0,0.0,0.0,0.0
42,เลย,Northeast,2024,12,Cool/Dry,Q4,90,0,0,0.0,0.0,0.0
43,หนองคาย,Northeast,2024,12,Cool/Dry,Q4,62,0,0,0.0,0.0,0.0
44,มหาสารคาม,Northeast,2024,12,Cool/Dry,Q4,133,0,0,0.0,0.0,0.0
45,ร้อยเอ็ด,Northeast,2024,12,Cool/Dry,Q4,193,0,0,0.0,0.0,0.0
46,กาฬสินธุ์,Northeast,2024,12,Cool/Dry,Q4,135,0,0,0.0,0.0,0.0
47,สกลนคร,Northeast,2024,12,Cool/Dry,Q4,125,0,0,0.0,0.0,0.0
48,นครพนม,Northeast,2024,12,Cool/Dry,Q4,98,0,0,0.0,0.0,0.0
49,มุกดาหาร,Northeast,2024,12,Cool/Dry,Q4,53,0,0,0.0,0.0,0.0
50,เชียงใหม่,North,2024,12,Cool/Dry,Q4,204,0,0,0.0,0.0,0.0
51,ลำพูน,North,2024,12,Cool/Dry,Q4,51,0,0,0.0,0.0,0.0
52,ลำปาง,North,2024,12,Cool/Dry,Q4,96,0,0,0.0,0.0,0.0
53,อุตรดิตถ์,North,2024,12,Cool/Dry,Q4,67,0,0,0.0,0.0,0.0
54,แพร่,North,2024,12,Cool/Dry,Q4,78,0,0,0.0,0.0,0.0
55,น่าน,North,2024,12,Cool/Dry,Q4,99,0,0,0.0,0.0,0.0
56,พะเยา,North,2024,12,Cool/Dry,Q4,68,0,0,0.0,0.0,0.0
57,เชียงราย,North,2024,12,Cool/Dry,Q4,123,0,0,0.0,0.0,0.0
58,แม่ฮ่องสอน,North,2024,12,Cool/Dry,Q4,45,0,0,0.0,0.0,0.0
60,นครสวรรค์,Central,2024,12,Cool/Dry,Q4,130,0,0,0.0,0.0,0.0
61,อุทัยธานี,Central,2024,12,Cool/Dry,Q4,70,0,0,0.0,0.0,0.0
62,กำแพงเพชร,North,2024,12,Cool/Dry,Q4,78,0,0,0.0,0.0,0.0
63,ตาก,North,2024,12,Cool/Dry,Q4,60,0,0,0.0,0.0,0.0
64,สุโขทัย,North,2024,12,Cool/Dry,Q4,86,0,0,0.0,0.0,0.0
65,พิษณุโลก,North,2024,12,Cool/Dry,Q4,93,0,0,0.0,0.0,0.0
66,พิจิตร,North,2024,12,Cool/Dry,Q4,88,0,0,0.0,0.0,0.0
67,เพชรบูรณ์,North,2024,12,Cool/Dry,Q4,116,0,0,0.0,0.0,0.0
70,ราชบุรี,Central,2024,12,Cool/Dry,Q4,104,0,0,0.0,0.0,0.0
71,กาญจนบุรี,Central,2024,12,Cool/Dry,Q4,96,0,0,0.0,0.0,0.0
72,สุพรรณบุรี,Central,2024,12,Cool/Dry,Q4,110,0,0,0.0,0.0,0.0
73,นครปฐม,Central,2024,12,Cool/Dry,Q4,106,0,0,0.0,0.0,0.0
74,สมุทรสาคร,Central,2024,12,Cool/Dry,Q4,40,0,0,0.0,0.0,0.0
75,สมุทรสงคราม,Central,2024,12,Cool/Dry,Q4,36,0,0,0.0,0.0,0.0
76,เพชรบุรี,South,2024,12,Cool/Dry,Q4,93,0,0,0.0,0.0,0.0
77,ประจวบคีรีขันธ์,South,2024,12,Cool/Dry,Q4,48,6,4,0.125,0.08333333333333333,0.20833333333333334
80,นครศรีธรรมราช,South,2024,12,Cool/Dry,Q4,169,103,35,0.6094674556213018,0.20710059171597633,0.8165680473372781
81,กระบี่,South,2024,12,Cool/Dry,Q4,52,0,0,0.0,0.0,0.0
82,พังงา,South,2024,12,Cool/Dry,Q4,48,0,5,0.0,0.10416666666666667,0.10416666666666667
83,ภูเก็ต,South,2024,12,Cool/Dry,Q4,17,0,0,0.0,0.0,0.0
84,สุราษฎร์ธานี,South,2024,12,Cool/Dry,Q4,131,23,22,0.17557251908396945,0.16793893129770993,0.3435114503816794
85,ระนอง,South,2024,12,Cool/Dry,Q4,30,0,3,0.0,0.1,0.1
86,ชุมพร,South,2024,12,Cool/Dry,Q4,71,40,25,0.5633802816901409,0.352112676056338,0.9154929577464789
90,สงขลา,South,2024,12,Cool/Dry,Q4,127,100,23,0.7874015748031497,0.18110236220472442,0.968503937007874
91,สตูล,South,2024,12,Cool/Dry,Q4,36,5,15,0.1388888888888889,0.4166666666666667,0.5555555555555556
92,ตรัง,South,2024,12,Cool/Dry,Q4,87,47,19,0.5402298850574713,0.21839080459770116,0.7586206896551724
93,พัทลุง,South,2024,12,Cool/Dry,Q4,65,47,18,0.7230769230769231,0.27692307692307694,1.0
94,ปัตตานี,South,2024,12,Cool/Dry,Q4,115,86,25,0.7478260869565218,0.21739130434782608,0.9652173913043478
95,ยะลา,South,2024,12,Cool/Dry,Q4,58,22,36,0.3793103448275862,0.6206896551724138,1.0
96,นราธิวาส,South,2024,12,Cool/Dry,Q4,77,68,9,0.8831168831168831,0.11688311688311688,1.0
10,กรุงเทพมหานคร,Central,2025,1,Cool/Dry,Q1,160,0,0,0.0,0.0,0.0
11,สมุทรปราการ,Central,2025,1,Cool/Dry,Q1,50,0,0,0.0,0.0,0.0
12,นนทบุรี,Central,2025,1,Cool/Dry,Q1,52,0,0,0.0,0.0,0.0
13,ปทุมธานี,Central,2025,1,Cool/Dry,Q1,60,0,0,0.0,0.0,0.0
14,พระนครศรีอยุธยา,Central,2025,1,Cool/Dry,Q1,209,0,0,0.0,0.0,0.0
15,อ่างทอง,Central,2025,1,Cool/Dry,Q1,73,0,0,0.0,0.0,0.0
16,ลพบุรี,Central,2025,1,Cool/Dry,Q1,121,0,0,0.0,0.0,0.0
17,สิงห์บุรี,Central,2025,1,Cool/Dry,Q1,43,0,0,0.0,0.0,0.0
18,ชัยนาท,Central,2025,1,Cool/Dry,Q1,53,0,0,0.0,0.0,0.0
19,สระบุรี,Central,2025,1,Cool/Dry,Q1,109,0,0,0.0,0.0,0.0
20,ชลบุรี,East,2025,1,Cool/Dry,Q1,93,0,0,0.0,0.0,0.0
21,ระยอง,East,2025,1,Cool/Dry,Q1,56,0,0,0.0,0.0,0.0
22,จันทบุรี,East,2025,1,Cool/Dry,Q1,76,0,0,0.0,0.0,0.0
23,ตราด,East,2025,1,Cool/Dry,Q1,37,0,0,0.0,0.0,0.0
24,ฉะเชิงเทรา,East,2025,1,Cool/Dry,Q1,93,0,0,0.0,0.0,0.0
25,ปราจีนบุรี,East,2025,1,Cool/Dry,Q1,64,0,0,0.0,0.0,0.0
26,นครนายก,East,2025,1,Cool/Dry,Q1,41,0,0,0.0,0.0,0.0
27,สระแก้ว,East,2025,1,Cool/Dry,Q1,59,0,0,0.0,0.0,0.0
30,นครราชสีมา,Northeast,2025,1,Cool/Dry,Q1,285,0,0,0.0,0.0,0.0
31,บุรีรัมย์,Northeast,2025,1,Cool/Dry,Q1,189,0,0,0.0,0.0,0.0
32,สุรินทร์,Northeast,2025,1,Cool/Dry,Q1,159,0,0,0.0,0.0,0.0
33,ศรีสะเกษ,Northeast,2025,1,Cool/Dry,Q1,205,0,0,0.0,0.0,0.0
34,อุบลราชธานี,Northeast,2025,1,Cool/Dry,Q1,218,0,0,0.0,0.0,0.0
35,ยโสธร,Northeast,2025,1,Cool/Dry,Q1,79,0,0,0.0,0.0,0.0
36,ชัยภูมิ,Northeast,2025,1,Cool/Dry,Q1,124,0,0,0.0,0.0,0.0
37,อำนาจเจริญ,Northeast,2025,1,Cool/Dry,Q1,56,0,0,0.0,0.0,0.0
38,บึงกาฬ,Northeast,2025,1,Cool/Dry,Q1,53,0,0,0.0,0.0,0.0
39,หนองบัวลำภู,Northeast,2025,1,Cool/Dry,Q1,59,0,0,0.0,0.0,0.0
40,ขอนแก่น,Northeast,2025,1,Cool/Dry,Q1,200,0,0,0.0,0.0,0.0
41,อุดรธานี,Northeast,2025,1,Cool/Dry,Q1,155,0,0,0.0,0.0,0.0
42,เลย,Northeast,2025,1,Cool/Dry,Q1,90,0,0,0.0,0.0,0.0
43,หนองคาย,Northeast,2025,1,Cool/Dry,Q1,62,0,0,0.0,0.0,0.0
44,มหาสารคาม,Northeast,2025,1,Cool/Dry,Q1,133,0,0,0.0,0.0,0.0
45,ร้อยเอ็ด,Northeast,2025,1,Cool/Dry,Q1,193,0,0,0.0,0.0,0.0
46,กาฬสินธุ์,Northeast,2025,1,Cool/Dry,Q1,135,0,0,0.0,0.0,0.0
47,สกลนคร,Northeast,2025,1,Cool/Dry,Q1,125,0,0,0.0,0.0,0.0
48,นครพนม,Northeast,2025,1,Cool/Dry,Q1,98,0,0,0.0,0.0,0.0
49,มุกดาหาร,Northeast,2025,1,Cool/Dry,Q1,53,0,0,0.0,0.0,0.0
50,เชียงใหม่,North,2025,1,Cool/Dry,Q1,204,0,0,0.0,0.0,0.0
51,ลำพูน,North,2025,1,Cool/Dry,Q1,51,0,0,0.0,0.0,0.0
52,ลำปาง,North,2025,1,Cool/Dry,Q1,96,0,0,0.0,0.0,0.0
53,อุตรดิตถ์,North,2025,1,Cool/Dry,Q1,67,0,0,0.0,0.0,0.0
54,แพร่,North,2025,1,Cool/Dry,Q1,78,0,0,0.0,0.0,0.0
55,น่าน,North,2025,1,Cool/Dry,Q1,99,0,0,0.0,0.0,0.0
56,พะเยา,North,2025,1,Cool/Dry,Q1,68,0,0,0.0,0.0,0.0
57,เชียงราย,North,2025,1,Cool/Dry,Q1,123,0,0,0.0,0.0,0.0
58,แม่ฮ่องสอน,North,2025,1,Cool/Dry,Q1,45,0,0,0.0,0.0,0.0
60,นครสวรรค์,Central,2025,1,Cool/Dry,Q1,130,0,0,0.0,0.0,0.0
61,อุทัยธานี,Central,2025,1,Cool/Dry,Q1,70,0,0,0.0,0.0,0.0
62,กำแพงเพชร,North,2025,1,Cool/Dry,Q1,78,0,0,0.0,0.0,0.0
63,ตาก,North,2025,1,Cool/Dry,Q1,60,0,0,0.0,0.0,0.0
64,สุโขทัย,North,2025,1,Cool/Dry,Q1,86,0,0,0.0,0.0,0.0
65,พิษณุโลก,North,2025,1,Cool/Dry,Q1,93,0,0,0.0,0.0,0.0
66,พิจิตร,North,2025,1,Cool/Dry,Q1,88,0,0,0.0,0.0,0.0
67,เพชรบูรณ์,North,2025,1,Cool/Dry,Q1,116,0,0,0.0,0.0,0.0
70,ราชบุรี,Central,2025,1,Cool/Dry,Q1,104,0,0,0.0,0.0,0.0
71,กาญจนบุรี,Central,2025,1,Cool/Dry,Q1,96,0,0,0.0,0.0,0.0
72,สุพรรณบุรี,Central,2025,1,Cool/Dry,Q1,110,0,0,0.0,0.0,0.0
73,นครปฐม,Central,2025,1,Cool/Dry,Q1,106,0,0,0.0,0.0,0.0
74,สมุทรสาคร,Central,2025,1,Cool/Dry,Q1,40,0,0,0.0,0.0,0.0
75,สมุทรสงคราม,Central,2025,1,Cool/Dry,Q1,36,0,0,0.0,0.0,0.0
76,เพชรบุรี,South,2025,1,Cool/Dry,Q1,93,0,0,0.0,0.0,0.0
77,ประจวบคีรีขันธ์,South,2025,1,Cool/Dry,Q1,48,6,3,0.125,0.0625,0.1875
80,นครศรีธรรมราช,South,2025,1,Cool/Dry,Q1,169,114,30,0.6745562130177515,0.17751479289940827,0.8520710059171598
81,กระบี่,South,2025,1,Cool/Dry,Q1,52,2,1,0.038461538461538464,0.019230769230769232,0.057692307692307696
82,พังงา,South,2025,1,Cool/Dry,Q1,48,0,0,0.0,0.0,0.0
83,ภูเก็ต,South,2025,1,Cool/Dry,Q1,17,0,0,0.0,0.0,0.0
84,สุราษฎร์ธานี,South,2025,1,Cool/Dry,Q1,131,42,30,0.32061068702290074,0.22900763358778625,0.549618320610687
85,ระนอง,South,2025,1,Cool/Dry,Q1,30,0,6,0.0,0.2,0.2
86,ชุมพร,South,2025,1,Cool/Dry,Q1,71,33,24,0.4647887323943662,0.3380281690140845,0.8028169014084507
90,สงขลา,South,2025,1,Cool/Dry,Q1,127,9,4,0.07086614173228346,0.031496062992125984,0.10236220472440945
91,สตูล,South,2025,1,Cool/Dry,Q1,36,0,0,0.0,0.0,0.0
92,ตรัง,South,2025,1,Cool/Dry,Q1,87,6,3,0.06896551724137931,0.034482758620689655,0.10344827586206896
93,พัทลุง,South,2025,1,Cool/Dry,Q1,65,4,4,0.06153846153846154,0.06153846153846154,0.12307692307692308
94,ปัตตานี,South,2025,1,Cool/Dry,Q1,115,0,2,0.0,0.017391304347826087,0.017391304347826087
95,ยะลา,South,2025,1,Cool/Dry,Q1,58,0,2,0.0,0.034482758620689655,0.034482758620689655
96,นราธิวาส,South,2025,1,Cool/Dry,Q1,77,0,0,0.0,0.0,0.0
10,กรุงเทพมหานคร,Central,2025,2,Cool/Dry,Q1,160,0,0,0.0,0.0,0.0
11,สมุทรปราการ,Central,2025,2,Cool/Dry,Q1,50,0,0,0.0,0.0,0.0
12,นนทบุรี,Central,2025,2,Cool/Dry,Q1,52,0,0,0.0,0.0,0.0
13,ปทุมธานี,Central,2025,2,Cool/Dry,Q1,60,0,0,0.0,0.0,0.0
14,พระนครศรีอยุธยา,Central,2025,2,Cool/Dry,Q1,209,0,0,0.0,0.0,0.0
15,อ่างทอง,Central,2025,2,Cool/Dry,Q1,73,0,0,0.0,0.0,0.0
16,ลพบุรี,Central,2025,2,Cool/Dry,Q1,121,0,0,0.0,0.0,0.0
17,สิงห์บุรี,Central,2025,2,Cool/Dry,Q1,43,0,0,0.0,0.0,0.0
18,ชัยนาท,Central,2025,2,Cool/Dry,Q1,53,0,0,0.0,0.0,0.0
19,สระบุรี,Central,2025,2,Cool/Dry,Q1,109,0,0,0.0,0.0,0.0
20,ชลบุรี,East,2025,2,Cool/Dry,Q1,93,0,0,0.0,0.0,0.0
21,ระยอง,East,2025,2,Cool/Dry,Q1,56,0,0,0.0,0.0,0.0
22,จันทบุรี,East,2025,2,Cool/Dry,Q1,76,0,0,0.0,0.0,0.0
23,ตราด,East,2025,2,Cool/Dry,Q1,37,0,0,0.0,0.0,0.0
24,ฉะเชิงเทรา,East,2025,2,Cool/Dry,Q1,93,0,0,0.0,0.0,0.0
25,ปราจีนบุรี,East,2025,2,Cool/Dry,Q1,64,0,0,0.0,0.0,0.0
26,นครนายก,East,2025,2,Cool/Dry,Q1,41,0,0,0.0,0.0,0.0
27,สระแก้ว,East,2025,2,Cool/Dry,Q1,59,0,0,0.0,0.0,0.0
30,นครราชสีมา,Northeast,2025,2,Cool/Dry,Q1,285,0,0,0.0,0.0,0.0
31,บุรีรัมย์,Northeast,2025,2,Cool/Dry,Q1,189,0,0,0.0,0.0,0.0
32,สุรินทร์,Northeast,2025,2,Cool/Dry,Q1,159,0,0,0.0,0.0,0.0
33,ศรีสะเกษ,Northeast,2025,2,Cool/Dry,Q1,205,0,0,0.0,0.0,0.0
34,อุบลราชธานี,Northeast,2025,2,Cool/Dry,Q1,218,0,0,0.0,0.0,0.0
35,ยโสธร,Northeast,2025,2,Cool/Dry,Q1,79,0,0,0.0,0.0,0.0
36,ชัยภูมิ,Northeast,2025,2,Cool/Dry,Q1,124,0,0,0.0,0.0,0.0
37,อำนาจเจริญ,Northeast,2025,2,Cool/Dry,Q1,56,0,0,0.0,0.0,0.0
38,บึงกาฬ,Northeast,2025,2,Cool/Dry,Q1,53,0,0,0.0,0.0,0.0
39,หนองบัวลำภู,Northeast,2025,2,Cool/Dry,Q1,59,0,0,0.0,0.0,0.0
40,ขอนแก่น,Northeast,2025,2,Cool/Dry,Q1,200,0,0,0.0,0.0,0.0
41,อุดรธานี,Northeast,2025,2,Cool/Dry,Q1,155,0,0,0.0,0.0,0.0
42,เลย,Northeast,2025,2,Cool/Dry,Q1,90,0,0,0.0,0.0,0.0
43,หนองคาย,Northeast,2025,2,Cool/Dry,Q1,62,0,0,0.0,0.0,0.0
44,มหาสารคาม,Northeast,2025,2,Cool/Dry,Q1,133,0,0,0.0,0.0,0.0
45,ร้อยเอ็ด,Northeast,2025,2,Cool/Dry,Q1,193,0,0,0.0,0.0,0.0
46,กาฬสินธุ์,Northeast,2025,2,Cool/Dry,Q1,135,0,0,0.0,0.0,0.0
47,สกลนคร,Northeast,2025,2,Cool/Dry,Q1,125,0,0,0.0,0.0,0.0
48,นครพนม,Northeast,2025,2,Cool/Dry,Q1,98,0,0,0.0,0.0,0.0
49,มุกดาหาร,Northeast,2025,2,Cool/Dry,Q1,53,0,0,0.0,0.0,0.0
50,เชียงใหม่,North,2025,2,Cool/Dry,Q1,204,0,0,0.0,0.0,0.0
51,ลำพูน,North,2025,2,Cool/Dry,Q1,51,0,0,0.0,0.0,0.0
52,ลำปาง,North,2025,2,Cool/Dry,Q1,96,0,0,0.0,0.0,0.0
53,อุตรดิตถ์,North,2025,2,Cool/Dry,Q1,67,0,0,0.0,0.0,0.0
54,แพร่,North,2025,2,Cool/Dry,Q1,78,0,0,0.0,0.0,0.0
55,น่าน,North,2025,2,Cool/Dry,Q1,99,0,0,0.0,0.0,0.0
56,พะเยา,North,2025,2,Cool/Dry,Q1,68,0,0,0.0,0.0,0.0
57,เชียงราย,North,2025,2,Cool/Dry,Q1,123,0,0,0.0,0.0,0.0
58,แม่ฮ่องสอน,North,2025,2,Cool/Dry,Q1,45,0,0,0.0,0.0,0.0
60,นครสวรรค์,Central,2025,2,Cool/Dry,Q1,130,0,0,0.0,0.0,0.0
61,อุทัยธานี,Central,2025,2,Cool/Dry,Q1,70,0,0,0.0,0.0,0.0
62,กำแพงเพชร,North,2025,2,Cool/Dry,Q1,78,0,0,0.0,0.0,0.0
63,ตาก,North,2025,2,Cool/Dry,Q1,60,0,0,0.0,0.0,0.0
64,สุโขทัย,North,2025,2,Cool/Dry,Q1,86,0,0,0.0,0.0,0.0
65,พิษณุโลก,North,2025,2,Cool/Dry,Q1,93,0,0,0.0,0.0,0.0
66,พิจิตร,North,2025,2,Cool/Dry,Q1,88,0,0,0.0,0.0,0.0
67,เพชรบูรณ์,North,2025,2,Cool/Dry,Q1,116,0,0,0.0,0.0,0.0
70,ราชบุรี,Central,2025,2,Cool/Dry,Q1,104,0,0,0.0,0.0,0.0
71,กาญจนบุรี,Central,2025,2,Cool/Dry,Q1,96,0,0,0.0,0.0,0.0
72,สุพรรณบุรี,Central,2025,2,Cool/Dry,Q1,110,0,0,0.0,0.0,0.0
73,นครปฐม,Central,2025,2,Cool/Dry,Q1,106,0,0,0.0,0.0,0.0
74,สมุทรสาคร,Central,2025,2,Cool/Dry,Q1,40,0,0,0.0,0.0,0.0
75,สมุทรสงคราม,Central,2025,2,Cool/Dry,Q1,36,0,0,0.0,0.0,0.0
76,เพชรบุรี,South,2025,2,Cool/Dry,Q1,93,0,0,0.0,0.0,0.0
77,ประจวบคีรีขันธ์,South,2025,2,Cool/Dry,Q1,48,0,0,0.0,0.0,0.0
80,นครศรีธรรมราช,South,2025,2,Cool/Dry,Q1,169,0,0,0.0,0.0,0.0
81,กระบี่,South,2025,2,Cool/Dry,Q1,52,0,0,0.0,0.0,0.0
82,พังงา,South,2025,2,Cool/Dry,Q1,48,0,0,0.0,0.0,0.0
83,ภูเก็ต,South,2025,2,Cool/Dry,Q1,17,0,0,0.0,0.0,0.0
84,สุราษฎร์ธานี,South,2025,2,Cool/Dry,Q1,131,0,0,0.0,0.0,0.0
85,ระนอง,South,2025,2,Cool/Dry,Q1,30,0,0,0.0,0.0,0.0
86,ชุมพร,South,2025,2,Cool/Dry,Q1,71,0,0,0.0,0.0,0.0
90,สงขลา,South,2025,2,Cool/Dry,Q1,127,0,0,0.0,0.0,0.0
91,สตูล,South,2025,2,Cool/Dry,Q1,36,0,0,0.0,0.0,0.0
92,ตรัง,South,2025,2,Cool/Dry,Q1,87,0,0,0.0,0.0,0.0
93,พัทลุง,South,2025,2,Cool/Dry,Q1,65,0,0,0.0,0.0,0.0
94,ปัตตานี,South,2025,2,Cool/Dry,Q1,115,0,0,0.0,0.0,0.0
95,ยะลา,South,2025,2,Cool/Dry,Q1,58,0,0,0.0,0.0,0.0
96,นราธิวาส,South,2025,2,Cool/Dry,Q1,77,0,0,0.0,0.0,0.0
10,กรุงเทพมหานคร,Central,2025,3,Hot,Q1,160,0,0,0.0,0.0,0.0
11,สมุทรปราการ,Central,2025,3,Hot,Q1,50,0,0,0.0,0.0,0.0
12,นนทบุรี,Central,2025,3,Hot,Q1,52,0,0,0.0,0.0,0.0
13,ปทุมธานี,Central,2025,3,Hot,Q1,60,0,0,0.0,0.0,0.0
14,พระนครศรีอยุธยา,Central,2025,3,Hot,Q1,209,0,0,0.0,0.0,0.0
15,อ่างทอง,Central,2025,3,Hot,Q1,73,0,0,0.0,0.0,0.0
16,ลพบุรี,Central,2025,3,Hot,Q1,121,0,0,0.0,0.0,0.0
17,สิงห์บุรี,Central,2025,3,Hot,Q1,43,0,0,0.0,0.0,0.0
18,ชัยนาท,Central,2025,3,Hot,Q1,53,0,0,0.0,0.0,0.0
19,สระบุรี,Central,2025,3,Hot,Q1,109,0,0,0.0,0.0,0.0
20,ชลบุรี,East,2025,3,Hot,Q1,93,0,0,0.0,0.0,0.0
21,ระยอง,East,2025,3,Hot,Q1,56,0,0,0.0,0.0,0.0
22,จันทบุรี,East,2025,3,Hot,Q1,76,0,0,0.0,0.0,0.0
23,ตราด,East,2025,3,Hot,Q1,37,0,0,0.0,0.0,0.0
24,ฉะเชิงเทรา,East,2025,3,Hot,Q1,93,0,0,0.0,0.0,0.0
25,ปราจีนบุรี,East,2025,3,Hot,Q1,64,0,0,0.0,0.0,0.0
26,นครนายก,East,2025,3,Hot,Q1,41,0,0,0.0,0.0,0.0
27,สระแก้ว,East,2025,3,Hot,Q1,59,0,0,0.0,0.0,0.0
30,นครราชสีมา,Northeast,2025,3,Hot,Q1,285,0,0,0.0,0.0,0.0
31,บุรีรัมย์,Northeast,2025,3,Hot,Q1,189,0,0,0.0,0.0,0.0
32,สุรินทร์,Northeast,2025,3,Hot,Q1,159,0,0,0.0,0.0,0.0
33,ศรีสะเกษ,Northeast,2025,3,Hot,Q1,205,0,0,0.0,0.0,0.0
34,อุบลราชธานี,Northeast,2025,3,Hot,Q1,218,0,0,0.0,0.0,0.0
35,ยโสธร,Northeast,2025,3,Hot,Q1,79,0,0,0.0,0.0,0.0
36,ชัยภูมิ,Northeast,2025,3,Hot,Q1,124,0,0,0.0,0.0,0.0
37,อำนาจเจริญ,Northeast,2025,3,Hot,Q1,56,0,0,0.0,0.0,0.0
38,บึงกาฬ,Northeast,2025,3,Hot,Q1,53,0,0,0.0,0.0,0.0
39,หนองบัวลำภู,Northeast,2025,3,Hot,Q1,59,0,0,0.0,0.0,0.0
40,ขอนแก่น,Northeast,2025,3,Hot,Q1,200,0,0,0.0,0.0,0.0
41,อุดรธานี,Northeast,2025,3,Hot,Q1,155,0,0,0.0,0.0,0.0
42,เลย,Northeast,2025,3,Hot,Q1,90,0,0,0.0,0.0,0.0
43,หนองคาย,Northeast,2025,3,Hot,Q1,62,0,0,0.0,0.0,0.0
44,มหาสารคาม,Northeast,2025,3,Hot,Q1,133,0,0,0.0,0.0,0.0
45,ร้อยเอ็ด,Northeast,2025,3,Hot,Q1,193,0,0,0.0,0.0,0.0
46,กาฬสินธุ์,Northeast,2025,3,Hot,Q1,135,0,0,0.0,0.0,0.0
47,สกลนคร,Northeast,2025,3,Hot,Q1,125,0,0,0.0,0.0,0.0
48,นครพนม,Northeast,2025,3,Hot,Q1,98,0,0,0.0,0.0,0.0
49,มุกดาหาร,Northeast,2025,3,Hot,Q1,53,0,0,0.0,0.0,0.0
