year,province,district,events,affected_people,affected_households,housing_units,agriculture_rai,deaths
2023,นครพนม,วังยาง,12,2013,671,0,1038.0,0
2023,นครพนม,ศรีสงคราม,120,0,0,0,0.0,0
2023,นครพนม,เมืองนครพนม,46,3165,1055,0,4315.0,0
2023,นครพนม,เรณูนคร,28,972,324,0,1103.0,0
2023,นครพนม,โพนสวรรค์,65,3483,1161,0,4552.0,0
2023,นครราชสีมา,ขามทะเลสอ,30,75,25,383,951.2,0
2023,นครราชสีมา,คง,34,3,1,257,1356.5,0
2023,นครราชสีมา,จักราช,32,39,13,300,614.5,0
2023,นครราชสีมา,ชุมพวง,14,39,13,137,3290.1,0
2023,นครราชสีมา,บ้านเหลื่อม,8,24,8,680,100.0,0
2023,นครราชสีมา,ประทาย,19,42,14,337,1112.0,0
2023,นครราชสีมา,ปักธงชัย,45,60,20,431,3497.6,0
2023,นครราชสีมา,พิมาย,55,57,19,525,4295.1,0
2023,นครราชสีมา,ลำทะเมนชัย,1,3,1,0,115.3,0
2023,นครราชสีมา,วังน้ำเขียว,18,36,12,1495,22.0,0
2023,นครราชสีมา,หนองบุญมาก,24,48,16,142,1533.8,0
2023,นครราชสีมา,ห้วยแถลง,10,30,10,102,312.1,0
2023,นครราชสีมา,เฉลิมพระเกียรติ,6,6,2,102,0.0,0
2023,นครราชสีมา,เทพารักษ์,3,9,3,80,0.0,0
2023,นครราชสีมา,เมืองนครราชสีมา,119,99,33,3579,408.7,0
2023,นครราชสีมา,เมืองยาง,22,60,20,364,2202.3,0
2023,นครราชสีมา,เสิงสาง,2,6,2,2,3.0,0
2023,นครราชสีมา,แก้งสนามนาง,21,63,21,990,12189.0,0
2023,นครราชสีมา,โชคชัย,8,6,2,33,0.0,0
2023,นครราชสีมา,โนนสูง,6,3,1,168,1060.0,0
2023,นครราชสีมา,โนนแดง,19,48,16,350,2004.6,0
2023,นครศรีธรรมราช,ขนอม,6,530,180,20,30.0,0
2023,นครศรีธรรมราช,จุฬาภรณ์,38,843,300,0,0.0,0
2023,นครศรีธรรมราช,ฉวาง,18,477,115,55,0.0,0
2023,นครศรีธรรมราช,ชะอวด,83,600,155,0,0.0,0
2023,นครศรีธรรมราช,ช้างกลาง,37,443,99,1,0.0,0
2023,นครศรีธรรมราช,ถ้ำพรรณรา,3,278,68,40,0.0,0
2023,นครศรีธรรมราช,ทุ่งสง,33,41,12,0,0.0,0
2023,นครศรีธรรมราช,ทุ่งใหญ่,6,83,75,9,0.0,0
2023,นครศรีธรรมราช,ท่าศาลา,116,1329,436,0,0.0,0
2023,นครศรีธรรมราช,นบพิตำ,38,435,165,0,90.0,0
2023,นครศรีธรรมราช,นาบอน,13,357,112,0,2115.0,0
2023,นครศรีธรรมราช,บางขัน,9,1560,416,0,0.0,0
2023,นครศรีธรรมราช,พรหมคีรี,20,880,310,0,0.0,0
2023,นครศรีธรรมราช,พระพรหม,14,201,60,0,345.0,0
2023,นครศรีธรรมราช,พิปูน,28,438,113,25,0.0,0
2023,นครศรีธรรมราช,ร่อนพิบูลย์,8,325,93,0,0.0,0
2023,นครศรีธรรมราช,สิชล,107,290,89,2,0.0,0
2023,นครศรีธรรมราช,หัวไทร,92,4439,1663,0,200.0,0
2023,นครศรีธรรมราช,เฉลิมพระเกียรติ,69,4592,1554,0,250.0,0
2023,นครศรีธรรมราช,เชียรใหญ่,97,0,0,0,0.0,0
2023,นครศรีธรรมราช,เมืองนครศรีธรรมราช,11,960,500,0,0.0,0
2023,นครสวรรค์,ชุมแสง,19,0,0,0,0.0,0
2023,นครสวรรค์,ท่าตะโก,14,288,96,0,2335.0,0
2023,นครสวรรค์,พยุหะคีรี,10,0,0,0,0.0,0
2023,นครสวรรค์,เมืองนครสวรรค์,23,81,27,47,14.0,0
2023,นราธิวาส,จะแนะ,59,18478,4150,1714,0.0,1
2023,นราธิวาส,ตากใบ,55,4276,1059,0,0.0,0
2023,นราธิวาส,บาเจาะ,62,8344,2857,240,0.0,0
2023,นราธิวาส,ยี่งอ,57,25720,6385,275,0.0,0
2023,นราธิวาส,ระแงะ,64,51545,11549,1152,0.0,4
2023,นราธิวาส,รือเสาะ,72,30980,8976,0,0.0,5
2023,นราธิวาส,ศรีสาคร,52,40656,10735,301,0.0,1
2023,นราธิวาส,สุคิริน,45,5441,1729,392,0.0,0
2023,นราธิวาส,สุไหงปาดี,61,15504,4816,252,0.0,0
2023,นราธิวาส,สุไหงโก-ลก,35,13963,3532,784,0.0,1
2023,นราธิวาส,เจาะไอร้อง,33,19450,5139,0,0.0,0
2023,นราธิวาส,เมืองนราธิวาส,110,48839,12422,425,0.0,3
2023,นราธิวาส,แว้ง,84,22816,5497,1446,0.0,0
2023,น่าน,ท่าวังผา,48,9,3,31,0.0,0
2023,น่าน,นาน้อย,29,3,1,7,0.0,0
2023,น่าน,นาหมื่น,9,9,3,2,0.0,0
2023,น่าน,บ่อเกลือ,44,9,3,1,0.0,0
2023,น่าน,บ้านหลวง,10,0,0,0,0.0,0
2023,น่าน,ปัว,17,0,0,0,0.0,0
2023,น่าน,ภูเพียง,13,0,0,0,0.0,0
2023,น่าน,สองแคว,8,0,0,0,0.0,0
2023,น่าน,เฉลิมพระเกียรติ,1,3,1,0,0.0,0
2023,น่าน,เชียงกลาง,28,0,0,0,0.0,0
2023,น่าน,เมืองน่าน,35,27,9,10,7.0,0
2023,น่าน,เวียงสา,86,3,1,24,0.0,0
2023,น่าน,แม่จริม,14,0,0,0,0.0,0
2023,บึงกาฬ,บึงโขงหลง,28,0,0,0,0.0,0
2023,บึงกาฬ,บุ่งคล้า,4,531,177,0,52.0,0
2023,บึงกาฬ,ปากคาด,7,339,113,0,918.0,0
2023,บึงกาฬ,พรเจริญ,44,0,0,0,0.0,0
2023,บึงกาฬ,ศรีวิไล,31,0,0,0,0.0,0
2023,บึงกาฬ,เซกา,136,0,0,0,0.0,0
2023,บึงกาฬ,เมืองบึงกาฬ,30,0,0,0,0.0,0
2023,บึงกาฬ,โซ่พิสัย,68,0,0,0,0.0,0
2023,บุรีรัมย์,กระสัง,6,18,6,0,0.0,0
2023,บุรีรัมย์,คูเมือง,15,45,15,0,1624.9,0
2023,บุรีรัมย์,ชำนิ,30,87,29,0,2681.3,0
2023,บุรีรัมย์,นางรอง,35,78,26,0,4861.0,0
2023,บุรีรัมย์,บ้านใหม่ไชยพจน์,7,21,7,0,531.3,0
2023,บุรีรัมย์,ประโคนชัย,50,147,49,0,5511.7,0
2023,บุรีรัมย์,พลับพลาชัย,21,63,21,0,469.0,0
2023,บุรีรัมย์,พุทไธสง,3,9,3,0,168.3,0
2023,บุรีรัมย์,ลำปลายมาศ,75,225,75,0,17102.399999999998,0
2023,บุรีรัมย์,สตึก,2,6,2,0,236.0,0
2023,บุรีรัมย์,หนองกี่,4,0,0,0,0.0,0
2023,ปทุมธานี,คลองหลวง,6,69,23,0,0.0,0
2023,ปทุมธานี,ธัญบุรี,1,3,1,0,33.0,0
2023,ปทุมธานี,ลำลูกกา,102,15,5,0,40.0,0
2023,ปทุมธานี,หนองเสือ,14,645,215,90,230.0,0
2023,ปทุมธานี,เมืองปทุมธานี,6,0,0,0,0.0,0
2023,ประจวบคีรีขันธ์,บางสะพานน้อย,18,1443,631,10,51.0,0
2023,ปราจีนบุรี,กบินทร์บุรี,32,1410,470,369,0.0,0
2023,ปราจีนบุรี,นาดี,10,97,47,47,370.0,0
2023,ปราจีนบุรี,บ้านสร้าง,87,13131,4377,890,160.0,0
2023,ปราจีนบุรี,ประจันตคาม,5,6,2,92,0.0,0
2023,ปราจีนบุรี,ศรีมหาโพธิ,68,18,6,456,0.0,0
2023,ปราจีนบุรี,เมืองปราจีนบุรี,26,6,2,201,0.0,0
2023,ปัตตานี,กะพ้อ,28,1055,415,2764,0.0,0
2023,ปัตตานี,ทุ่งยางแดง,24,439,110,230,0.0,0
2023,ปัตตานี,ปะนาเระ,57,150,50,764,1104.0,0
2023,ปัตตานี,มายอ,21,63,21,6472,0.0,1
2023,ปัตตานี,ยะหริ่ง,5,15,5,132,136.0,0
2023,ปัตตานี,สายบุรี,12,33,11,545,0.0,0
2023,ปัตตานี,หนองจิก,13,699,168,448,0.0,0
2023,ปัตตานี,เมืองปัตตานี,59,3367,885,2358,0.0,1
2023,ปัตตานี,โคกโพธิ์,94,543,169,253,55.0,0
2023,พระนครศรีอยุธยา,บางซ้าย,53,12,4,0,161.9,0
2023,พระนครศรีอยุธยา,บางบาล,79,0,0,0,0.0,0
2023,พระนครศรีอยุธยา,บางไทร,124,39,13,0,17.5,0
2023,พระนครศรีอยุธยา,ผักไห่,78,0,0,0,0.0,0
2023,พระนครศรีอยุธยา,พระนครศรีอยุธยา,43,0,0,0,0.0,0
2023,พระนครศรีอยุธยา,มหาราช,16,0,0,0,0.0,0
2023,พระนครศรีอยุธยา,เสนา,76,0,0,0,0.0,0
2023,พะเยา,จุน,1,0,0,0,0.0,0
2023,พะเยา,ดอกคำใต้,13,121,41,6,133.0,0
2023,พะเยา,ปง,12,0,0,0,0.0,0
2023,พะเยา,ภูกามยาว,17,3,1,0,0.0,0
2023,พะเยา,เชียงคำ,7,21,7,0,463.1,0
2023,พะเยา,เชียงม่วน,13,17,6,2,64.1,4
2023,พะเยา,เมืองพะเยา,50,236,216,56,35.0,0
2023,พะเยา,แม่ใจ,7,0,0,0,0.0,0
2023,พังงา,กะปง,17,27,9,18,0.0,0
2023,พังงา,คุระบุรี,3,0,0,0,0.0,0
2023,พังงา,ตะกั่วป่า,52,69,23,437,0.0,0
2023,พังงา,ท้ายเหมือง,7,15,5,100,0.0,0
2023,พังงา,เมืองพังงา,14,3,1,30,0.0,0
2023,พัทลุง,กงหรา,45,0,0,0,0.0,0
2023,พัทลุง,ควนขนุน,129,3,1,435,0.0,0
2023,พัทลุง,ตะโหมด,27,0,0,0,0.0,0
2023,พัทลุง,บางแก้ว,34,0,0,0,0.0,0
2023,พัทลุง,ปากพะยูน,47,9,3,440,250.0,0
2023,พัทลุง,ป่าบอน,50,0,0,0,0.0,0
2023,พัทลุง,ศรีนครินทร์,43,3,1,240,0.0,0
2023,พัทลุง,ศรีบรรพต,2,6,2,6,0.0,0
2023,พัทลุง,เขาชัยสน,58,0,0,0,0.0,0
2023,พัทลุง,เมืองพัทลุง,96,15,5,688,0.0,0
2023,พิจิตร,ดงเจริญ,10,0,0,0,0.0,0
2023,พิจิตร,ตะพานหิน,30,0,0,0,0.0,0
2023,พิจิตร,ทับคล้อ,21,0,0,0,0.0,0
2023,พิจิตร,บางมูลนาก,23,0,0,0,0.0,0
2023,พิจิตร,บึงนาราง,37,0,0,0,0.0,0
2023,พิจิตร,วชิรบารมี,22,0,0,0,0.0,0
2023,พิจิตร,วังทรายพูน,8,6,2,0,339.0,0
2023,พิจิตร,สากเหล็ก,5,3,1,0,120.0,0
2023,พิจิตร,สามง่าม,51,0,0,0,0.0,0
2023,พิจิตร,เมืองพิจิตร,35,0,0,0,0.0,0
2023,พิจิตร,โพทะเล,59,0,0,0,0.0,0
2023,พิจิตร,โพธิ์ประทับช้าง,49,0,0,0,0.0,0
2023,พิษณุโลก,ชาติตระการ,44,698,266,0,846.0,0
2023,พิษณุโลก,นครไทย,160,1274,408,57,2223.0,2
2023,พิษณุโลก,บางกระทุ่ม,41,3,1,0,75.3,0
2023,พิษณุโลก,บางระกำ,66,3708,1400,222,802.0,0
2023,พิษณุโลก,พรหมพิราม,31,240,80,14,973.8,0
2023,พิษณุโลก,วังทอง,72,1325,1138,586,1913.0,0
2023,พิษณุโลก,วัดโบสถ์,1,3,1,0,56.8,0
2023,พิษณุโลก,เนินมะปราง,20,225,75,40,1140.0,0
2023,พิษณุโลก,เมืองพิษณุโลก,11,65,55,100,855.8,0
2023,ภูเก็ต,เมืองภูเก็ต,1,150,50,4,0.0,0
2023,มหาสารคาม,กันทรวิชัย,111,66,22,0,4825.0,0
2023,มหาสารคาม,ชื่นชม,8,3,1,0,0.0,0
2023,มหาสารคาม,เชียงยืน,39,1071,533,0,6566.0,0
2023,มหาสารคาม,เมืองมหาสารคาม,72,69,23,196,27632.4,0
2023,มหาสารคาม,โกสุมพิสัย,157,9,3,0,34533.0,0
2023,มุกดาหาร,คำชะอี,2,6,2,0,110.0,0
2023,มุกดาหาร,ดงหลวง,60,383,40,0,421.8,0
2023,มุกดาหาร,ดอนตาล,29,266,208,0,667.3,0
2023,มุกดาหาร,นิคมคำสร้อย,56,441,40,0,1671.3,0
2023,มุกดาหาร,หนองสูง,20,9,3,0,0.3,1
2023,มุกดาหาร,หว้านใหญ่,21,3,1,0,0.0,0
2023,มุกดาหาร,เมืองมุกดาหาร,146,570,56,0,1490.8,0
2023,ยะลา,กรงปินัง,23,3,1,1208,0.0,0
2023,ยะลา,กาบัง,3,3,1,100,0.0,0
2023,ยะลา,ธารโต,49,18,6,158,0.0,0
2023,ยะลา,บันนังสตา,54,573,191,1055,391.0,1
2023,ยะลา,ยะหา,58,2712,904,582,0.0,0
2023,ยะลา,รามัน,122,45,15,8126,1015.0,0
2023,ยะลา,เบตง,35,145,49,156,2.5,1
2023,ยะลา,เมืองยะลา,133,12,4,10095,2.0,3
2023,ยโสธร,กุดชุม,68,3,1,0,2389.0,0
2023,ยโสธร,คำเขื่อนแก้ว,56,3,1,0,36609.0,0
2023,ยโสธร,ค้อวัง,24,3,1,0,10422.0,0
2023,ยโสธร,ทรายมูล,36,3,1,0,333.0,0
2023,ยโสธร,ป่าติ้ว,48,9,3,0,12630.0,0
2023,ยโสธร,มหาชนะชัย,73,3,1,0,31993.3,0
2023,ยโสธร,เมืองยโสธร,68,3,1,0,27388.0,0
2023,ยโสธร,เลิงนกทา,35,3,1,0,4768.0,0
2023,ยโสธร,ไทยเจริญ,30,3,1,0,3554.0,0
2023,ระนอง,กระบุรี,72,11281,3007,3007,0.0,0
2023,ระนอง,กะเปอร์,1,200,40,40,0.0,0
2023,ระนอง,ละอุ่น,10,287,80,80,0.0,0
2023,ระนอง,เมืองระนอง,36,3954,1088,1482,0.0,0
2023,ระยอง,นิคมพัฒนา,8,153,51,15,0.0,0
2023,ระยอง,บ้านค่าย,40,659,263,3,336.0,0
2023,ระยอง,บ้านฉาง,1,0,0,0,0.0,0
2023,ระยอง,ปลวกแดง,6,1203,1069,0,0.0,0
2023,ระยอง,วังจันทร์,5,131,35,0,40.0,0
2023,ระยอง,เขาชะเมา,4,6,2,1,0.0,0
2023,ระยอง,เมืองระยอง,49,377,167,62,0.0,0
2023,ระยอง,แกลง,2,60,20,0,0.0,0
2023,ราชบุรี,บางแพ,2,6,2,26,0.0,0
2023,ราชบุรี,บ้านโป่ง,3,0,0,0,0.0,0
2023,ราชบุรี,เมืองราชบุรี,1,3,1,5,0.0,0
2023,ร้อยเอ็ด,จังหาร,67,2626,806,0,5230.0,0
2023,ร้อยเอ็ด,ทุ่งเขาหลวง,24,226,66,0,4065.0,0
2023,ร้อยเอ็ด,ธวัชบุรี,9,403,129,0,834.0,0
2023,ร้อยเอ็ด,พนมไพร,13,304,101,0,1103.0,0
2023,ร้อยเอ็ด,สุวรรณภูมิ,9,3,1,0,1800.0,0
2023,ร้อยเอ็ด,หนองพอก,104,198,41,37,156.0,0
