GEOCODE,TAMBON_E,AMPHOE_E,PROV_E,REGION_E,N_YEARS_FLOODED,P_HIST,FC_PROP,P_EVENT,AFF_HH_MEAN,SEV_IDX,HAZARD_SCORE,HAZARD_GRADE,LAT,LONG
710111,Ko Samrong,Mueang Kanchanaburi District,Kanchanaburi,Central,2.0,0.4005102040816327,0.016666666666666666,0.20880874476940436,54.0,0.1381535296709038,11.882820494272423,2,13.951,99.52
710113,Ban Kao,Mueang Kanchanaburi District,Kanchanaburi,Central,4.0,0.6862244897959184,0.08055555555555556,0.35227790090888217,24.0,0.09210235311393586,19.236176226631407,3,13.981,99.305
710116,Wang Yen,Mueang Kanchanaburi District,Kanchanaburi,Central,5.0,0.8290816326530612,0.08888888888888889,0.4156079340761547,42.5,0.12256305292035327,23.327305564722455,3,13.954,99.4
710201,Lum Sum,Sai Yok District,Kanchanaburi,Central,3.0,0.5433673469387755,0.030555555555555555,0.26077395638338935,54.0,0.1381535296709038,14.840039945200045,2,14.104,99.133
710202,Tha Sao,Sai Yok District,Kanchanaburi,Central,3.0,0.5433673469387755,0.04722222222222222,0.27367206197816624,1.0,0.018800314103231682,13.940859135231742,2,14.303,99.037
710203,Sing,Sai Yok District,Kanchanaburi,Central,3.0,0.5433673469387755,0.05555555555555555,0.28026818194446457,54.0,0.1381535296709038,15.94941102672697,3,14.035,99.287
710204,Sai Yok,Sai Yok District,Kanchanaburi,Central,3.0,0.5433673469387755,0.03888888888888889,0.267173554884029,2.0,0.02658765918166442,13.713853715181964,2,14.421,98.741
710205,Wang Krachae,Sai Yok District,Kanchanaburi,Central,3.0,0.5433673469387755,0.08055555555555556,0.3006270530867215,21.0,0.086153862467005,16.326361743610796,3,14.26,98.911
710206,Si Mongkhon,Sai Yok District,Kanchanaburi,Central,3.0,0.5433673469387755,0.027777777777777776,0.25866293962781695,54.0,0.1381535296709038,14.719906886622587,2,13.992,99.139
710207,Bong Ti,Sai Yok District,Kanchanaburi,Central,0.0,0.11479591836734694,0.002777777777777778,0.13498718436102555,0.0,0.0,6.749359218051278,2,14.134,98.916
710301,Bo Phloi,Bo Phloi District,Kanchanaburi,Central,2.0,0.4005102040816327,0.08888888888888889,0.2598695645412308,54.0,0.1381535296709038,14.788573106832127,2,14.305,99.466
710302,Nong Kum,Bo Phloi District,Kanchanaburi,Central,2.0,0.4005102040816327,0.06111111111111111,0.2393139481002009,54.0,0.1381535296709038,13.618800736486158,2,14.205,99.462
710303,Nong Ri,Bo Phloi District,Kanchanaburi,Central,3.0,0.5433673469387755,0.030555555555555555,0.26077395638338935,15.0,0.07281330342528473,13.988088479747251,2,14.54,99.356
710305,Lum Rang,Bo Phloi District,Kanchanaburi,Central,3.0,0.5433673469387755,0.11666666666666667,0.33146279470319784,3.0,0.03256309922505099,17.112812528826538,3,14.485,99.481
710308,Chong Dan,Bo Phloi District,Kanchanaburi,Central,4.0,0.6862244897959184,0.09444444444444444,0.36490385961745425,193.0,0.2611823106632094,23.01051464211322,3,14.412,99.437
710309,Nong Krang,Bo Phloi District,Kanchanaburi,Central,1.0,0.2576530612244898,0.12777777777777777,0.2444930845799079,54.0,0.1381535296709038,13.913533359737448,2,,
710401,Na Suan,Si Sawat District,Kanchanaburi,Central,2.0,0.4005102040816327,0.027777777777777776,0.21615732101684906,54.0,0.1381535296709038,12.301010893976668,2,14.895,99.029
710402,Dan Mae Chalaep,Si Sawat District,Kanchanaburi,Central,1.0,0.2576530612244898,0.025,0.17734295807677716,54.0,0.1381535296709038,10.092175684868153,2,14.691,98.98
710403,Nong Pet,Si Sawat District,Kanchanaburi,Central,0.0,0.11479591836734694,0.0,0.13371025325750677,0.0,0.0,6.685512662875339,2,14.464,99.232
710404,Tha Kradan,Si Sawat District,Kanchanaburi,Central,0.0,0.11479591836734694,0.0,0.13371025325750677,0.0,0.0,6.685512662875339,2,14.366,99.174
710405,Khao Chot,Si Sawat District,Kanchanaburi,Central,2.0,0.4005102040816327,0.03888888888888889,0.2236913964493548,54.0,0.1381535296709038,12.729757621292332,2,14.885,99.183
710406,Mae Krabung,Si Sawat District,Kanchanaburi,Central,0.0,0.11479591836734694,0.0,0.13371025325750677,0.0,0.0,6.685512662875339,2,14.527,98.996
710501,Phong Tuek,Tha Maka District,Kanchanaburi,Central,0.0,0.11479591836734694,0.022222222222222223,0.14421598045555262,0.0,0.0,7.210799022777631,2,13.869,99.776
710502,Yang Muang,Tha Maka District,Kanchanaburi,Central,1.0,0.2576530612244898,0.011111111111111112,0.1694749668219501,30.0,0.10297356122522501,9.346320384706656,2,13.921,99.834
710503,Don Cha-Em,Tha Maka District,Kanchanaburi,Central,2.0,0.4005102040816327,0.05555555555555555,0.23533928012020752,54.0,0.1381535296709038,13.392611616951188,2,13.971,99.807
710504,Tha Mai,Tha Maka District,Kanchanaburi,Central,2.0,0.4005102040816327,0.05,0.23141054357855703,54.0,0.1381535296709038,13.16903634884986,2,13.906,99.801
710505,Takhram En,Tha Maka District,Kanchanaburi,Central,3.0,0.5433673469387755,0.05555555555555555,0.28026818194446457,60.0,0.14562660685056947,16.054134314460747,3,13.992,99.744
710506,Tha Maka,Tha Maka District,Kanchanaburi,Central,2.0,0.4005102040816327,0.022222222222222223,0.2124598334225578,30.0,0.10297356122522501,11.716878954369832,2,13.93,99.779
710507,Tha Ruea,Tha Maka District,Kanchanaburi,Central,0.0,0.11479591836734694,0.0,0.13371025325750677,0.0,0.0,6.685512662875339,2,13.954,99.752
710508,Khok Tabong,Tha Maka District,Kanchanaburi,Central,0.0,0.11479591836734694,0.0,0.13371025325750677,0.0,0.0,6.685512662875339,2,13.839,99.746
710509,Don Khamin,Tha Maka District,Kanchanaburi,Central,1.0,0.2576530612244898,0.011111111111111112,0.1694749668219501,6.0,0.04605117655696793,8.863974422052701,2,13.884,99.826
710510,Ulok Si Muen,Tha Maka District,Kanchanaburi,Central,2.0,0.4005102040816327,0.011111111111111112,0.20520405087621452,281.0,0.31515069207734314,13.493712476346392,2,14.06,99.773
710511,Khao Sam Sip Hap,Tha Maka District,Kanchanaburi,Central,2.0,0.4005102040816327,0.03888888888888889,0.2236913964493548,54.0,0.1381535296709038,12.729757621292332,2,13.865,99.719
710512,Phra Thaen,Tha Maka District,Kanchanaburi,Central,4.0,0.6862244897959184,0.05555555555555555,0.33007199663931863,209.0,0.27179298808000174,20.98916254437257,3,14.018,99.792
710513,Wai Niao,Tha Maka District,Kanchanaburi,Central,1.0,0.2576530612244898,0.0,0.16338262567628276,54.0,0.1381535296709038,9.297725605018064,2,13.902,99.759
710514,Saen To,Tha Maka District,Kanchanaburi,Central,0.0,0.11479591836734694,0.0,0.13371025325750677,0.0,0.0,6.685512662875339,2,13.922,99.732
710515,Sanam Yae,Tha Maka District,Kanchanaburi,Central,1.0,0.2576530612244898,0.0,0.16338262567628276,54.0,0.1381535296709038,9.297725605018064,2,13.954,99.851
710516,Tha Sao,Tha Maka District,Kanchanaburi,Central,1.0,0.2576530612244898,0.005555555555555556,0.1664064822112133,54.0,0.1381535296709038,9.469806254440543,2,13.843,99.805
710517,Nong Lan,Tha Maka District,Kanchanaburi,Central,2.0,0.4005102040816327,0.05555555555555555,0.23533928012020752,54.0,0.1381535296709038,13.392611616951188,2,14.037,99.827
710601,Tha Muang,Tha Muang District,Kanchanaburi,Central,2.0,0.4005102040816327,0.0,0.19813372132339202,54.0,0.1381535296709038,11.275329713552493,2,13.974,99.625
710602,Wang Khanai,Tha Muang District,Kanchanaburi,Central,2.0,0.4005102040816327,0.022222222222222223,0.2124598334225578,54.0,0.1381535296709038,12.09059546615882,2,13.96,99.663
710603,Wang Sala,Tha Muang District,Kanchanaburi,Central,4.0,0.6862244897959184,0.05,0.3252344446147628,24.5,0.09305680713582547,17.774986180060306,3,13.971,99.697
710604,Tha Lo,Tha Muang District,Kanchanaburi,Central,2.0,0.4005102040816327,0.016666666666666666,0.20880874476940436,54.0,0.1381535296709038,11.882820494272423,2,13.987,99.589
710605,Nong Khao,Tha Muang District,Kanchanaburi,Central,1.0,0.2576530612244898,0.016666666666666666,0.17258831855399567,54.0,0.1381535296709038,9.821600197109825,2,14.055,99.613
710606,Thung Thong,Tha Muang District,Kanchanaburi,Central,2.0,0.4005102040816327,0.05555555555555555,0.23533928012020752,54.0,0.1381535296709038,13.392611616951188,2,14.008,99.666
710607,Khao Noi,Tha Muang District,Kanchanaburi,Central,1.0,0.2576530612244898,0.05555555555555555,0.19565485520634823,54.0,0.1381535296709038,11.134263202517742,2,13.919,99.588
710608,Muang Chum,Tha Muang District,Kanchanaburi,Central,1.0,0.2576530612244898,0.005555555555555556,0.1664064822112133,54.0,0.1381535296709038,9.469806254440543,2,13.937,99.617
710609,Ban Mai,Tha Muang District,Kanchanaburi,Central,3.0,0.5433673469387755,0.022222222222222223,0.2544744174160939,54.0,0.1381535296709038,14.481547819653708,2,13.868,99.604
710610,Phang Tru,Tha Muang District,Kanchanaburi,Central,1.0,0.2576530612244898,0.03888888888888889,0.18549464299071317,54.0,0.1381535296709038,10.556069132746218,2,13.863,99.645
710611,Tha Takhro,Tha Muang District,Kanchanaburi,Central,2.0,0.4005102040816327,0.005555555555555556,0.2016457255816886,54.0,0.1381535296709038,11.475189715692467,2,13.917,99.699
710612,Rang Sali,Tha Muang District,Kanchanaburi,Central,4.0,0.6862244897959184,0.08888888888888889,0.3598300071696278,54.0,0.1381535296709038,20.477089637080926,3,13.866,99.543
710613,Nong Tak Ya,Tha Muang District,Kanchanaburi,Central,3.0,0.5433673469387755,0.03333333333333333,0.26289609203836467,30.0,0.10297356122522501,14.498371943387479,2,13.795,99.546
710701,Tha Khanun,Thong Pha Phum District,Kanchanaburi,Central,3.0,0.5433673469387755,0.03888888888888889,0.267173554884029,3.0,0.03256309922505099,13.79367769310136,2,14.762,98.641
710702,Pi Lok,Thong Pha Phum District,Kanchanaburi,Central,0.0,0.11479591836734694,0.016666666666666666,0.14152689785692768,0.0,0.0,7.076344892846384,2,14.779,98.403
710703,Hin Dat,Thong Pha Phum District,Kanchanaburi,Central,3.0,0.5433673469387755,0.030555555555555555,0.26077395638338935,49.0,0.13160219872262177,14.754619120652022,2,14.608,98.723
710704,Lin Thin,Thong Pha Phum District,Kanchanaburi,Central,2.0,0.4005102040816327,0.030555555555555555,0.2180234595730643,85.0,0.17333033168581496,12.79067690680762,2,14.584,98.833
710705,Chalae,Thong Pha Phum District,Kanchanaburi,Central,2.0,0.4005102040816327,0.019444444444444445,0.21062848896778216,50.5,0.1336013339162401,11.938436802731996,2,14.996,98.833
710706,Huai Khayeng,Thong Pha Phum District,Kanchanaburi,Central,2.0,0.4005102040816327,0.03333333333333333,0.2199011891841965,1.0,0.018800314103231682,11.201770030626678,2,14.635,98.583
710707,Sahakon Nikhom,Thong Pha Phum District,Kanchanaburi,Central,1.0,0.2576530612244898,0.027777777777777776,0.17895050441042407,162.0,0.23928893263497977,11.088568980264286,2,14.735,98.763
710801,Nong Lu,Sangkhla Buri District,Kanchanaburi,Central,2.0,0.4005102040816327,0.030555555555555555,0.2180234595730643,54.0,0.1381535296709038,12.407208503207235,2,15.112,98.341
710802,Prang Phle,Sangkhla Buri District,Kanchanaburi,Central,1.0,0.2576530612244898,0.03888888888888889,0.18549464299071317,54.0,0.1381535296709038,10.556069132746218,2,14.999,98.545
710803,Lai Wo,Sangkhla Buri District,Kanchanaburi,Central,2.0,0.4005102040816327,0.005555555555555556,0.2016457255816886,54.0,0.1381535296709038,11.475189715692467,2,15.345,98.664
710901,Phanom Thuan,Phanom Thuan District,Kanchanaburi,Central,0.0,0.11479591836734694,0.0,0.13371025325750677,0.0,0.0,6.685512662875339,2,14.129,99.705
710902,Nong Rong,Phanom Thuan District,Kanchanaburi,Central,3.0,0.5433673469387755,0.03333333333333333,0.26289609203836467,54.0,0.1381535296709038,14.960805754507577,2,14.162,99.622
710903,Thung Samo,Phanom Thuan District,Kanchanaburi,Central,1.0,0.2576530612244898,0.03888888888888889,0.18549464299071317,54.0,0.1381535296709038,10.556069132746218,2,14.076,99.667
710904,Don Chedi,Phanom Thuan District,Kanchanaburi,Central,1.0,0.2576530612244898,0.011111111111111112,0.1694749668219501,30.0,0.10297356122522501,9.346320384706656,2,14.036,99.674
710905,Phang Tru,Phanom Thuan District,Kanchanaburi,Central,3.0,0.5433673469387755,0.08333333333333333,0.30294059867181244,54.0,0.1381535296709038,17.239645582947002,3,14.134,99.746
710906,Rang Wai,Phanom Thuan District,Kanchanaburi,Central,2.0,0.4005102040816327,0.06666666666666667,0.2433343826302754,54.0,0.1381535296709038,13.84759432404691,2,14.232,99.767
710911,Nong Sarai,Phanom Thuan District,Kanchanaburi,Central,2.0,0.4005102040816327,0.005555555555555556,0.2016457255816886,30.0,0.10297356122522501,11.120495202533975,2,14.067,99.728
710912,Don Ta Phet,Phanom Thuan District,Kanchanaburi,Central,4.0,0.6862244897959184,0.06111111111111111,0.33494578551896603,30.0,0.10297356122522501,18.471817293561717,3,14.192,99.678
711001,Lao Khwan,Lao Khwan District,Kanchanaburi,Central,4.0,0.6862244897959184,0.09444444444444444,0.36490385961745425,55.0,0.13942686100931007,20.789062966704893,3,14.58,99.753
711002,Nong Sano,Lao Khwan District,Kanchanaburi,Central,3.0,0.5433673469387755,0.09444444444444444,0.31229434718304516,55.0,0.13942686100931007,17.791828386086443,3,14.648,99.758
711003,Nong Pradu,Lao Khwan District,Kanchanaburi,Central,4.0,0.6862244897959184,0.09444444444444444,0.36490385961745425,98.0,0.18611361427165093,21.640871789626686,3,14.456,99.738
711004,Nong Pling,Lao Khwan District,Kanchanaburi,Central,4.0,0.6862244897959184,0.11944444444444445,0.3880955876839343,300.0,0.3256309922505099,25.72357694947493,3,14.715,99.743
711005,Nong Nok Kaeo,Lao Khwan District,Kanchanaburi,Central,2.0,0.4005102040816327,0.1,0.26840550667297036,1148.0,0.6369950379056635,21.968924128510398,3,14.516,99.655
711006,Thung Krabam,Lao Khwan District,Kanchanaburi,Central,4.0,0.6862244897959184,0.1388888888888889,0.40649695095712235,1200.0,0.6512619845010198,33.561648096553576,4,14.616,99.586
711007,Nong Fai,Lao Khwan District,Kanchanaburi,Central,4.0,0.6862244897959184,0.18888888888888888,0.45491533435242304,54.0,0.1381535296709038,25.88817467473148,3,14.682,99.642
711101,Dan Makham Tia,Dan Makham Tia District,Kanchanaburi,Central,3.0,0.5433673469387755,0.15555555555555556,0.3663611632939672,55.0,0.13942686100931007,20.872087514388213,3,13.836,99.388
711102,Klon Do,Dan Makham Tia District,Kanchanaburi,Central,3.0,0.5433673469387755,0.06111111111111111,0.2847191184193588,10.0,0.05945181329279807,15.082309314425832,3,13.88,99.44
711103,Chorakhe Phueak,Dan Makham Tia District,Kanchanaburi,Central,4.0,0.6862244897959184,0.06388888888888888,0.33739602631272037,54.0,0.1381535296709038,19.20042391223799,3,13.811,99.21
711104,Nong Phai,Dan Makham Tia District,Kanchanaburi,Central,3.0,0.5433673469387755,0.18888888888888888,0.397449860312173,54.0,0.1381535296709038,22.617948069075368,3,13.808,99.44
711201,Nong Prue,Nong Prue District,Kanchanaburi,Central,3.0,0.5433673469387755,0.09444444444444444,0.31229434718304516,955.0,0.5809875032331284,24.686673011337117,3,14.63,99.454
711202,Nong Pla Lai,Nong Prue District,Kanchanaburi,Central,3.0,0.5433673469387755,0.07222222222222222,0.29374734272879055,54.0,0.1381535296709038,16.716478747911083,3,14.626,99.527
711203,Somdet Charoen,Nong Prue District,Kanchanaburi,Central,1.0,0.2576530612244898,0.03888888888888889,0.18549464299071317,54.0,0.1381535296709038,10.556069132746218,2,14.746,99.338
711301,Huai Krachao,Huai Krachao District,Kanchanaburi,Central,1.0,0.2576530612244898,0.08333333333333333,0.21351300274275317,54.0,0.1381535296709038,12.150528885114895,2,14.312,99.618
711302,Wang Phai,Huai Krachao District,Kanchanaburi,Central,3.0,0.5433673469387755,0.06111111111111111,0.2847191184193588,54.0,0.1381535296709038,16.202703479689063,3,14.434,99.597
711303,Don Salaep,Huai Krachao District,Kanchanaburi,Central,2.0,0.4005102040816327,0.06666666666666667,0.2433343826302754,54.0,0.1381535296709038,13.84759432404691,2,14.292,99.701
711304,Sa Long Ruea,Huai Krachao District,Kanchanaburi,Central,4.0,0.6862244897959184,0.09444444444444444,0.36490385961745425,91.0,0.17934356622024572,21.517350956439017,3,14.357,99.764
720101,Tha Phi Liang,Mueang Suphan Buri District,Suphan Buri,Central,0.0,0.15584415584415587,0.07777777777777778,0.2522554370788379,0.0,0.0,12.612771853941895,2,14.471,100.116
720102,Rua Yai,Mueang Suphan Buri District,Suphan Buri,Central,3.0,0.5844155844155844,0.23333333333333334,0.5582506828261238,54.0,0.1381535296709038,31.76874925498725,4,14.451,100.113
720103,Thap Ti Lek,Mueang Suphan Buri District,Suphan Buri,Central,3.0,0.5844155844155844,0.18333333333333332,0.5091063515165786,54.0,0.1381535296709038,28.972059547823488,3,14.434,100.108
720104,Tha Rahat,Mueang Suphan Buri District,Suphan Buri,Central,3.0,0.5844155844155844,0.23333333333333334,0.5582506828261238,54.0,0.1381535296709038,31.76874925498725,4,14.445,100.164
720105,Phai Khwang,Mueang Suphan Buri District,Suphan Buri,Central,3.0,0.5844155844155844,0.1388888888888889,0.46524436260026947,54.0,0.1381535296709038,26.475975672649326,3,14.47,100.165
720106,Khok Kho Thao,Mueang Suphan Buri District,Suphan Buri,Central,2.0,0.44155844155844154,0.23333333333333334,0.4996983162323734,54.0,0.1381535296709038,28.436670119524162,3,14.464,100.233
720107,Don Tan,Mueang Suphan Buri District,Suphan Buri,Central,3.0,0.5844155844155844,0.23333333333333334,0.5582506828261238,54.0,0.1381535296709038,31.76874925498725,4,14.49,100.208
720108,Don Masang,Mueang Suphan Buri District,Suphan Buri,Central,1.0,0.2987012987012987,0.1388888888888889,0.35210672027710943,54.0,0.1381535296709038,20.037575325211883,3,14.524,100.181
720109,Phihan Daeng,Mueang Suphan Buri District,Suphan Buri,Central,3.0,0.5844155844155844,0.12777777777777777,0.4543360350352814,54.0,0.1381535296709038,25.855208096604446,3,14.506,100.107
720110,Don Kamyan,Mueang Suphan Buri District,Suphan Buri,Central,2.0,0.44155844155844154,0.23333333333333334,0.4996983162323734,54.0,0.1381535296709038,28.436670119524162,3,14.454,100.064
720111,Don Pho Thong,Mueang Suphan Buri District,Suphan Buri,Central,3.0,0.5844155844155844,0.23333333333333334,0.5582506828261238,54.0,0.1381535296709038,31.76874925498725,4,14.426,100.032
720112,Ban Pho,Mueang Suphan Buri District,Suphan Buri,Central,3.0,0.5844155844155844,0.17777777777777778,0.5036174034096318,54.0,0.1381535296709038,28.659696264718395,3,14.524,100.071
720113,Sa Kaeo,Mueang Suphan Buri District,Suphan Buri,Central,3.0,0.5844155844155844,0.23333333333333334,0.5582506828261238,54.0,0.1381535296709038,31.76874925498725,4,14.502,100.014
720114,Taling Chan,Mueang Suphan Buri District,Suphan Buri,Central,3.0,0.5844155844155844,0.1,0.4272783643324653,54.0,0.1381535296709038,24.315418925850288,3,14.559,100.029
720115,Bang Kung,Mueang Suphan Buri District,Suphan Buri,Central,3.0,0.5844155844155844,0.23333333333333334,0.5582506828261238,54.0,0.1381535296709038,31.76874925498725,4,14.457,100.003
720116,Sala Khao,Mueang Suphan Buri District,Suphan Buri,Central,4.0,0.7272727272727273,0.23333333333333334,0.6152270181430282,54.0,0.1381535296709038,35.01114011241963,4,14.433,99.973
720117,Suan Taeng,Mueang Suphan Buri District,Suphan Buri,Central,4.0,0.7272727272727273,0.23333333333333334,0.6152270181430282,54.0,0.1381535296709038,35.01114011241963,4,14.436,100.018
720118,Sanam Chai,Mueang Suphan Buri District,Suphan Buri,Central,3.0,0.5844155844155844,0.14444444444444443,0.4707116815591521,54.0,0.1381535296709038,26.787108091193772,3,14.492,100.169
720119,Pho Phraya,Mueang Suphan Buri District,Suphan Buri,Central,3.0,0.5844155844155844,0.08333333333333333,0.41123972176431917,54.0,0.1381535296709038,23.402697043347015,3,14.531,100.116
720120,Sanam Khli,Mueang Suphan Buri District,Suphan Buri,Central,3.0,0.5844155844155844,0.14444444444444443,0.4707116815591521,54.0,0.1381535296709038,26.787108091193772,3,14.539,99.982
720201,Khao Phra,Doem Bang Nang Buat District,Suphan Buri,Central,1.0,0.2987012987012987,0.17777777777777778,0.3879174259337706,54.0,0.1381535296709038,22.07547937736862,3,14.853,100.095
720202,Doem Bang,Doem Bang Nang Buat District,Suphan Buri,Central,3.0,0.5844155844155844,0.15555555555555556,0.4816661217131408,54.0,0.1381535296709038,27.41049982753532,3,14.893,100.109
720203,Nang Buat,Doem Bang Nang Buat District,Suphan Buri,Central,4.0,0.7272727272727273,0.17777777777777778,0.5621130341282182,54.0,0.1381535296709038,31.98854669335264,4,14.811,100.12
720204,Khao Din,Doem Bang Nang Buat District,Suphan Buri,Central,1.0,0.2987012987012987,0.10555555555555556,0.3226654937580076,54.0,0.1381535296709038,18.362143531184067,3,14.803,100.189
720205,Pak Nam,Doem Bang Nang Buat District,Suphan Buri,Central,2.0,0.44155844155844154,0.15555555555555556,0.42344656554129473,54.0,0.1381535296709038,24.097360159892315,3,14.931,100.087
720206,Thung Khli,Doem Bang Nang Buat District,Suphan Buri,Central,3.0,0.5844155844155844,0.08888888888888889,0.416566776940371,54.0,0.1381535296709038,23.705847375915766,3,14.863,100.189
720207,Khok Chang,Doem Bang Nang Buat District,Suphan Buri,Central,2.0,0.44155844155844154,0.011111111111111112,0.2932628591878488,54.0,0.1381535296709038,16.688907915301566,3,14.91,100.169
720208,Hua Khao,Doem Bang Nang Buat District,Suphan Buri,Central,2.0,0.44155844155844154,0.17777777777777778,0.445022577101596,54.0,0.1381535296709038,25.325200845571167,3,14.869,100.038
720209,Hua Na,Doem Bang Nang Buat District,Suphan Buri,Central,4.0,0.7272727272727273,0.05555555555555555,0.4419212577288256,54.0,0.1381535296709038,25.148711966033403,3,14.883,99.97
720210,Bo Kru,Doem Bang Nang Buat District,Suphan Buri,Central,4.0,0.7272727272727273,0.05555555555555555,0.4419212577288256,54.0,0.1381535296709038,25.148711966033403,3,14.893,99.905
720211,Wang Si Rat,Doem Bang Nang Buat District,Suphan Buri,Central,1.0,0.2987012987012987,0.05,0.2766490513168589,54.0,0.1381535296709038,15.743454711819497,3,14.85,99.988
720212,Bo Kru,Doem Bang Nang Buat District,Suphan Buri,Central,0.0,0.15584415584415587,0.027777777777777776,0.21682674343606897,0.0,0.0,10.841337171803449,2,,
720213,Yang Non,Doem Bang Nang Buat District,Suphan Buri,Central,3.0,0.5844155844155844,0.11666666666666667,0.443471366673048,54.0,0.1381535296709038,25.236925064345456,3,14.857,100.132
720214,Nong Krathum,Doem Bang Nang Buat District,Suphan Buri,Central,4.0,0.7272727272727273,0.05555555555555555,0.4419212577288256,54.0,0.1381535296709038,25.148711966033403,3,14.907,99.804
720301,Nong Makha Mong,Dan Chang District,Suphan Buri,Central,4.0,0.7272727272727273,0.06111111111111111,0.4473437749706882,54.0,0.1381535296709038,25.457294822959764,3,14.882,99.737
720302,Dan Chang,Dan Chang District,Suphan Buri,Central,4.0,0.7272727272727273,0.03611111111111111,0.42305937072887395,2.0,0.02658765918166442,21.715376454571135,3,14.744,99.527
720303,Huai Khamin,Dan Chang District,Suphan Buri,Central,3.0,0.5844155844155844,0.05277777777777778,0.38234176174468254,54.0,0.1381535296709038,21.758181283515107,3,14.922,99.534
720304,Ong Phra,Dan Chang District,Suphan Buri,Central,2.0,0.44155844155844154,0.03888888888888889,0.31652418405872695,54.0,0.1381535296709038,18.012655865632144,3,14.8,99.386
720305,Wang Khan,Dan Chang District,Suphan Buri,Central,4.0,0.7272727272727273,0.05,0.4365125538990498,1.0,0.018800314103231682,22.23595635111779,3,14.937,99.666
720306,Nikhom Krasiao,Dan Chang District,Suphan Buri,Central,2.0,0.44155844155844154,0.016666666666666666,0.29783476599823094,54.0,0.1381535296709038,16.94908450897971,3,14.844,99.548
720307,Wang Yao,Dan Chang District,Suphan Buri,Central,2.0,0.44155844155844154,0.016666666666666666,0.29783476599823094,54.0,0.1381535296709038,16.94908450897971,3,14.954,99.381
720401,Khok Khram,Bang Pla Ma District,Suphan Buri,Central,3.0,0.5844155844155844,0.23333333333333334,0.5582506828261238,54.0,0.1381535296709038,31.76874925498725,4,14.414,100.151
720402,Bang Pla Ma,Bang Pla Ma District,Suphan Buri,Central,4.0,0.7272727272727273,0.23333333333333334,0.6152270181430282,54.0,0.1381535296709038,35.01114011241963,4,14.402,100.102
720403,Takha,Bang Pla Ma District,Suphan Buri,Central,5.0,0.8701298701298701,0.23333333333333334,0.6692091004440066,2.0,0.02658765918166442,34.35009019639401,4,14.348,100.171
720404,Bang Yai,Bang Pla Ma District,Suphan Buri,Central,4.0,0.7272727272727273,0.23333333333333334,0.6152270181430282,54.0,0.1381535296709038,35.01114011241963,4,14.3,100.102
720405,Kritsana,Bang Pla Ma District,Suphan Buri,Central,5.0,0.8701298701298701,0.23333333333333334,0.6692091004440066,2.0,0.02658765918166442,34.35009019639401,4,14.29,100.178
720406,Sali,Bang Pla Ma District,Suphan Buri,Central,3.0,0.5844155844155844,0.23333333333333334,0.5582506828261238,54.0,0.1381535296709038,31.76874925498725,4,14.286,100.221
720407,Phai Kong Din,Bang Pla Ma District,Suphan Buri,Central,5.0,0.8701298701298701,0.23333333333333334,0.6692091004440066,2.0,0.02658765918166442,34.35009019639401,4,14.34,100.264
720408,Ongkharak,Bang Pla Ma District,Suphan Buri,Central,4.0,0.7272727272727273,0.23333333333333334,0.6152270181430282,1.0,0.018800314103231682,31.33967396644558,4,14.374,100.236
720409,Chorakhe Yai,Bang Pla Ma District,Suphan Buri,Central,4.0,0.7272727272727273,0.23333333333333334,0.6152270181430282,3.0,0.03256309922505099,31.76303582903759,4,14.421,100.236
720410,Ban Laem,Bang Pla Ma District,Suphan Buri,Central,5.0,0.8701298701298701,0.23333333333333334,0.6692091004440066,2.0,0.02658765918166442,34.35009019639401,4,14.346,100.14
720411,Makham Lom,Bang Pla Ma District,Suphan Buri,Central,4.0,0.7272727272727273,0.23333333333333334,0.6152270181430282,54.0,0.1381535296709038,35.01114011241963,4,14.37,100.043
720412,Wang Nam Yen,Bang Pla Ma District,Suphan Buri,Central,4.0,0.7272727272727273,0.23333333333333334,0.6152270181430282,54.0,0.1381535296709038,35.01114011241963,4,14.377,100.015
720413,Wat Bot,Bang Pla Ma District,Suphan Buri,Central,4.0,0.7272727272727273,0.23333333333333334,0.6152270181430282,54.0,0.1381535296709038,35.01114011241963,4,14.33,100.037
720414,Wat Dao,Bang Pla Ma District,Suphan Buri,Central,1.0,0.2987012987012987,0.23333333333333334,0.44115422276440086,54.0,0.1381535296709038,25.10506178842635,3,14.35,100.106
720501,Si Prachan,Si Prachan District,Suphan Buri,Central,2.0,0.44155844155844154,0.08888888888888889,0.3607396012673956,54.0,0.1381535296709038,20.528852523728037,3,14.609,100.179
720502,Ban Krang,Si Prachan District,Suphan Buri,Central,2.0,0.44155844155844154,0.08888888888888889,0.3607396012673956,54.0,0.1381535296709038,20.528852523728037,3,14.638,100.104
720503,Mot Daeng,Si Prachan District,Suphan Buri,Central,2.0,0.44155844155844154,0.07777777777777778,0.35067473757613216,54.0,0.1381535296709038,19.956084516934634,3,14.57,100.119
720504,Bang Ngam,Si Prachan District,Suphan Buri,Central,1.0,0.2987012987012987,0.08888888888888889,0.30843888813950415,54.0,0.1381535296709038,17.552540461187284,3,14.601,100.097
720505,Don Pru,Si Prachan District,Suphan Buri,Central,2.0,0.44155844155844154,0.05,0.3261011344722936,54.0,0.1381535296709038,18.55765786146635,3,14.722,100.19
